	log_likelihood
1864	15827.683
1865	16554.602
1866	16652.146
1867	16875.916
1868	16546.21
1869	16433.652
1870	16651.844
1871	16565.535
1872	16845.55
1873	16782.576
1874	16195.839
1875	16307.511
1876	16755.225
1877	16369.058
1878	16691.455
1879	16580.152
1880	16200.526
1881	16713.098
1882	16558.34
1883	16647.43
1884	16582.738
1885	16823.537
1886	16365.383
1887	16604.562
1888	16578.355
1889	16031.234
1890	16272.109
1891	16698.812
1892	16612.465
1893	16689.41
1894	16356.622
1895	16392.783
1896	15923.817
1897	16325.297
1898	16731.354
1899	16580.688
1900	15880.904
1901	15540.865
1902	15539.255
1903	15296.862
1904	16003.447
1905	15199.763
1906	14895.799
1907	15930.5
1908	16163.047
1909	15068.8
1910	15692.964
1911	15065.386
1912	15531.675
1913	15894.664
1914	16462.55
1915	16556.34
1916	15808.245
1917	15813.2705
1918	15880.506
1919	16499.055
1920	16494.078
1921	15796.264
1922	16265.396
1923	16548.916
1924	16319.708
1925	16031.672
1926	16111.094
1927	15991.6045
1928	15978.33
1929	15482.859
1930	16104.568
1931	16391.742
1932	16366.475
1933	16077.271
1934	15353.334
1935	15992.464
1936	16126.369
1937	16264.091
1938	15949.109
1939	16101.153
1940	15831.529
1941	16108.154
1942	15935.964
1943	16386.682
1944	16390.469
1945	16310.523
1946	16510.352
1947	16427.473
1948	15942.3955
1949	15838.511
1950	16059.567
1951	15494.854
1952	15631.644
1953	16342.8
1954	16106.453
1955	16345.525
1956	16493.898
1957	15911.389
1958	15818.709
1959	16141.875
1960	16412.06
1961	16233.197
1962	16526.219
1963	15971.565
1964	16269.42
1965	15709.607
1966	16344.553
1967	16064.9795
1968	16468.98
1969	16392.535
1970	15770.864
1971	16413.414
1972	15205.769
1973	16383.414
1974	15985.811
1975	15055.854
1976	16041.255
1977	16393.053
1978	15888.068
1979	16297.354
1980	16097.628
1981	16250.789
1982	16202.975
1983	16395.34
1984	16581.176
1985	16367.411
1986	15965.314
1987	16295.0
1988	15970.43
1989	16141.894
1990	16219.15
1991	15856.589
1992	16162.406
1993	16112.081
1994	16305.912
1995	16099.948
1996	15998.617
1997	16226.612
1998	16255.311
1999	16313.117
2000	15132.8125
2001	16358.795
2002	15944.828
2003	16271.2295
2004	15168.436
2005	15964.122
2006	16053.064
2007	16317.588
2008	15894.911
2009	15485.9
2010	16592.748
2011	15918.2295
2012	16218.466
2013	16263.924
2014	15465.482
2015	15591.182
2016	16038.451
2017	16381.347
2018	16581.287
2019	16048.412
2020	16016.287
2021	16370.447
2022	16597.082
2023	16457.578
2024	16045.817
2025	15579.25
2026	15907.787
2027	16327.356
2028	16013.104
2029	16401.918
2030	16316.475
2031	16283.433
2032	16440.715
2033	16409.934
2034	15746.963
2035	16429.729
2036	15320.916
2037	16029.167
2038	16157.153
2039	16215.878
2040	16114.0625
2041	16425.523
2042	14934.768
2043	16426.25
2044	16086.69
2045	16158.633
2046	16285.475
2047	15767.197
2048	16421.639
2049	16387.754
2050	16339.947
2051	15826.208
2052	16499.33
2053	16535.912
2054	15889.016
2055	16487.898
2056	16109.1455
2057	15531.873
2058	16194.205
2059	16357.594
2060	16261.375
2061	16331.8
2062	16316.644
2063	15453.151
2064	15874.24
2065	15807.273
2066	15873.644
2067	15609.1
2068	16059.958
2069	16288.119
2070	16431.727
2071	16591.97
2072	16242.979
2073	16023.575
2074	16087.58
2075	16277.252
2076	16375.739
2077	15823.185
2078	16509.697
2079	15929.32
2080	16546.098
2081	15819.808
2082	15749.3545
2083	16498.932
2084	16107.581
2085	16177.091
2086	16436.826
2087	16321.1
2088	16226.13
2089	15923.189
2090	16275.3545
2091	16095.471
2092	16168.042
2093	16374.248
2094	16462.87
2095	16498.31
2096	15794.151
2097	16099.033
2098	16570.816
2099	15482.794
2100	15693.028
2101	16083.982
2102	15266.716
2103	15899.275
2104	16118.042
2105	15352.3545
2106	16554.967
2107	15477.411
2108	16349.8
2109	15637.945
2110	15794.406
2111	16307.338
2112	15632.927
2113	16320.331
2114	16192.378
2115	15480.906
2116	15415.85
2117	15992.1045
2118	15158.072
2119	15818.287
2120	16195.8
2121	16145.435
2122	15351.57
2123	16178.281
2124	15773.74
2125	15825.2
2126	16211.0625
2127	16530.72
2128	16566.754
2129	16409.057
2130	16381.883
2131	16490.697
2132	15739.872
2133	16106.464
2134	16239.568
2135	15960.705
2136	15347.955
2137	15787.799
2138	16163.994
2139	15593.263
2140	15948.336
2141	16041.072
2142	16129.942
2143	16199.795
2144	16014.916
2145	16155.602
2146	16316.057
2147	16054.724
2148	16015.744
2149	15977.936
2150	16025.896
2151	15792.675
2152	15449.771
2153	15730.956
2154	15759.736
2155	15646.174
2156	16069.505
2157	15240.49
2158	15641.003
2159	16140.768
2160	16174.653
2161	15812.097
2162	15946.106
2163	16238.25
2164	16193.323
2165	16032.734
2166	15356.758
2167	15321.294
2168	15797.555
2169	16120.044
2170	15490.205
2171	14809.119
2172	16023.494
2173	15958.817
2174	15324.109
2175	15899.175
2176	15720.505
2177	16247.0205
2178	15713.049
2179	16158.862
2180	16198.945
2181	15543.481
2182	16173.959
2183	16011.664
2184	15417.222
2185	15879.1045
2186	16197.247
2187	16037.802
2188	16062.646
2189	16008.461
2190	15948.018
2191	15942.391
2192	15897.864
2193	16025.756
2194	16019.18
2195	16116.346
2196	16032.292
2197	15987.117
2198	15913.05
2199	15079.05
2200	15927.565
2201	14560.584
2202	15973.588
2203	16157.744
2204	16038.439
2205	15835.458
2206	16156.854
2207	16187.584
2208	16183.784
2209	16281.956
2210	16350.669
2211	15815.364
2212	15493.847
2213	15972.995
2214	16110.172
2215	15818.459
2216	15918.346
2217	15906.211
2218	15177.641
2219	16228.623
2220	15727.325
2221	16074.271
2222	15946.8545
2223	15701.797
2224	15193.039
2225	15177.628
2226	15771.322
2227	14999.463
2228	16102.466
2229	15666.76
2230	16003.766
2231	15880.458
2232	15830.841
2233	16108.231
2234	15846.648
2235	15712.497
2236	16116.83
2237	15716.031
2238	16242.693
2239	16045.611
2240	15694.386
2241	15750.872
2242	15991.1
2243	16393.799
2244	15957.841
2245	15750.682
2246	16169.114
2247	16112.078
2248	16221.617
2249	15674.826
2250	16125.094
2251	14868.236
2252	15722.739
2253	15552.758
2254	16389.13
2255	15714.981
2256	15989.4795
2257	16148.466
2258	15686.803
2259	16144.932
2260	16105.659
2261	16200.466
2262	15783.617
2263	15785.612
2264	15434.833
2265	16114.06
2266	15710.185
2267	15856.344
2268	15856.15
2269	15189.773
2270	15852.428
2271	15936.461
2272	15313.811
2273	15961.787
2274	16293.028
2275	15768.878
2276	15158.086
2277	15181.966
2278	15819.302
2279	16156.511
2280	16038.164
2281	15991.357
2282	15858.641
2283	15575.846
2284	16064.672
2285	16187.4795
2286	16190.484
2287	16011.217
2288	15907.193
2289	16190.791
2290	16350.097
2291	16270.119
2292	14852.842
2293	14921.815
2294	14611.756
2295	15333.685
2296	14907.331
2297	15106.136
2298	14984.969
2299	14498.003
2300	15112.018
2301	14892.041
2302	14830.326
2303	15050.177
2304	14841.948
2305	14996.612
2306	14982.131
2307	14877.32
2308	15134.2295
2309	14768.523
2310	14808.362
2311	14881.614
2312	14746.484
2313	15540.814
2314	15033.972
2315	15423.412
2316	14851.769
2317	15037.903
2318	14910.811
2319	15240.058
2320	14965.557
2321	14813.842
2322	15149.783
2323	15018.31
2324	14985.705
2325	14808.76
2326	14629.183
2327	15106.744
2328	15000.994
2329	14630.984
2330	14759.615
2331	14639.338
2332	14791.275
2333	14785.318
2334	14650.8125
2335	14897.521
2336	15281.213
2337	15554.389
2338	15272.531
2339	15283.354
2340	14949.26
2341	14884.161
2342	14891.049
2343	14606.664
2344	14800.87
2345	15186.758
2346	15087.13
2347	14921.994
2348	15057.745
2349	14787.703
2350	14784.278
2351	14962.092
2352	14779.74
2353	15124.49
2354	14786.986
2355	15408.222
2356	15757.408
2357	14994.006
2358	14947.174
2359	15023.6455
2360	15564.24
2361	15671.308
2362	15686.481
2363	14911.799
2364	15014.201
2365	14969.9795
2366	15082.025
2367	14941.633
2368	14902.56
2369	14868.172
2370	15317.814
2371	15624.919
2372	14947.406
2373	15556.722
2374	15054.917
2375	15175.568
2376	14798.88
2377	14889.2
2378	14859.682
2379	15082.877
2380	15325.291
2381	14460.869
2382	14835.553
2383	15319.455
2384	15104.383
2385	14982.678
2386	14838.049
2387	14821.307
2388	15282.297
2389	14732.028
2390	15162.838
2391	15126.823
2392	15467.094
2393	14775.713
2394	14692.817
2395	14826.158
2396	15103.189
2397	14779.186
2398	15144.9
2399	14906.794
2400	14943.472
2401	14794.281
2402	14745.987
2403	14714.865
2404	15090.393
2405	14966.295
2406	15154.933
2407	14967.039
2408	14604.461
2409	14826.461
2410	15063.914
2411	15041.514
2412	14458.266
2413	14647.659
2414	13655.393
2415	14587.787
2416	14924.872
2417	14945.948
2418	14776.136
2419	14817.139
2420	14807.856
2421	14823.308
2422	15234.847
2423	15101.505
2424	15204.197
2425	15143.385
2426	15103.49
2427	15132.453
2428	15167.596
2429	15280.474
2430	15140.852
2431	15032.242
2432	15074.029
2433	15098.8955
2434	14980.175
2435	14993.32
2436	15604.167
2437	15318.3125
2438	15146.617
2439	15072.513
2440	15037.229
2441	14875.693
2442	14785.883
2443	14796.01
2444	15303.592
2445	15161.213
2446	15337.336
2447	15302.166
2448	14886.377
2449	15450.781
2450	14993.997
2451	15470.229
2452	15837.558
2453	14906.331
2454	15238.197
2455	14638.922
2456	14878.953
2457	15119.143
2458	14882.425
2459	14867.08
2460	15004.091
2461	15102.529
2462	14910.521
2463	14756.487
2464	14951.939
2465	15087.653
2466	15196.817
2467	15422.432
2468	15053.037
2469	15150.159
2470	15142.981
2471	15206.166
2472	15016.542
2473	14943.717
2474	14938.276
2475	14968.714
2476	15144.826
2477	14673.141
2478	15118.169
2479	14888.291
2480	14895.375
2481	14801.346
2482	15066.981
2483	15247.803
2484	14869.799
2485	15106.697
2486	15243.347
2487	15327.511
2488	14968.443
2489	15117.725
2490	14799.378
2491	14686.428
2492	14945.104
2493	15069.411
2494	14932.344
2495	15150.592
2496	15330.158
2497	14855.123
2498	14990.963
2499	14932.167
2500	15398.588
2501	14949.289
2502	14836.847
2503	15306.719
2504	15070.322
2505	15680.525
2506	14971.49
2507	14895.705
2508	15071.614
2509	15098.697
2510	14790.409
2511	15150.7
2512	15038.252
2513	14980.072
2514	15232.256
2515	15036.643
2516	15316.119
2517	15087.807
2518	14948.783
2519	14967.463
2520	15867.13
2521	14893.57
2522	15221.896
2523	14768.564
2524	15063.614
2525	14915.221
2526	15322.75
2527	15576.411
2528	14928.966
2529	15449.083
2530	14813.93
2531	15063.5205
2532	14885.317
2533	15129.799
2534	15021.117
2535	15179.016
2536	15381.279
2537	15341.475
2538	14849.058
2539	15532.4
2540	14943.268
2541	15136.065
2542	15502.416
2543	14892.43
2544	15298.373
2545	14837.172
2546	15113.174
2547	15356.763
2548	14915.331
2549	15109.019
2550	15208.974
2551	15622.528
2552	15047.861
2553	15803.388
2554	14913.314
2555	15153.065
2556	15587.225
2557	14881.003
2558	15672.2705
2559	14753.903
2560	14844.474
2561	15376.831
2562	14782.153
2563	14900.808
2564	15083.802
2565	15003.428
2566	14993.659
2567	14985.609
2568	15101.094
2569	15152.588
2570	14914.409
2571	15088.519
2572	14715.2
2573	14849.611
2574	14950.005
2575	14920.838
2576	14725.644
2577	14761.4
2578	15076.775
2579	14775.979
2580	14967.943
2581	14985.641
2582	14247.061
2583	14681.666
2584	15022.276
2585	14941.602
2586	14889.677
2587	15113.412
2588	15079.686
2589	14997.135
2590	14862.725
2591	15277.698
2592	14773.748
2593	15015.7705
2594	15029.331
2595	15550.2295
2596	14781.955
2597	15214.861
2598	15191.939
2599	15349.036
2600	15327.544
2601	16030.33
2602	15835.911
2603	16253.904
2604	15761.065
2605	15443.689
2606	15943.26
2607	15936.271
2608	16490.646
2609	16362.75
2610	16059.401
2611	15993.422
2612	16356.865
2613	15921.356
2614	16365.2295
2615	16255.356
2616	15609.513
2617	15966.731
2618	16124.471
2619	16527.4
2620	15893.787
2621	15889.258
2622	15929.291
2623	16390.107
2624	15999.706
2625	16352.615
2626	16049.677
2627	16058.648
2628	16308.222
2629	15718.602
2630	15528.737
2631	16017.904
2632	15784.666
2633	16386.422
2634	15981.388
2635	15690.636
2636	16266.736
2637	16373.029
2638	15573.33
2639	16012.717
2640	15895.417
2641	15318.631
2642	16288.686
2643	16346.959
2644	15957.317
2645	15871.378
2646	15276.375
2647	15602.114
2648	16116.834
2649	16091.85
2650	15939.731
2651	15734.198
2652	15619.894
2653	16316.693
2654	15738.078
2655	16222.08
2656	16286.549
2657	16161.472
2658	16327.775
2659	15693.141
2660	15849.865
2661	16473.49
2662	16506.166
2663	16374.628
2664	15676.717
2665	16119.479
2666	15793.4795
2667	16022.818
2668	15959.3545
2669	15909.305
2670	16421.387
2671	16274.0
2672	15588.386
2673	16370.856
2674	15497.338
2675	16120.815
2676	15596.555
2677	16185.455
2678	15784.232
2679	15923.783
2680	15972.878
2681	15741.005
2682	16325.375
2683	16068.183
2684	15869.227
2685	16273.205
2686	15904.167
2687	16024.242
2688	16024.713
2689	16365.815
2690	16555.656
2691	16008.732
2692	16208.3
2693	16375.365
2694	16475.262
2695	16529.709
2696	15820.3125
2697	16188.164
2698	15750.568
2699	16236.615
2700	16067.1045
2701	16314.17
2702	16432.145
2703	15661.43
2704	15874.555
2705	15501.341
2706	16559.81
2707	16650.965
2708	16138.125
2709	15991.717
2710	16087.888
2711	15965.311
2712	16231.641
2713	15954.717
2714	15910.58
2715	16299.956
2716	16464.611
2717	15888.416
2718	16506.723
2719	15147.99
2720	16316.936
2721	15577.503
2722	16592.355
2723	15632.158
2724	16081.034
2725	15746.4
2726	16040.713
2727	15864.615
2728	15828.044
2729	16360.847
2730	15807.148
2731	15472.8125
2732	15725.269
2733	15684.725
2734	15794.474
2735	15553.789
2736	15525.908
2737	15735.383
2738	15582.075
2739	15450.393
2740	15569.185
2741	13886.755
2742	15937.951
2743	16148.305
2744	16265.44
2745	15772.648
2746	16046.805
2747	15699.104
2748	15651.644
2749	15824.916
2750	16371.963
2751	16297.021
2752	15987.078
2753	16348.8955
2754	15904.575
2755	15899.253
2756	15705.388
2757	15276.247
2758	16137.794
2759	16506.777
2760	15858.197
2761	16430.41
2762	16186.506
2763	16092.792
2764	16017.318
2765	16376.234
2766	15829.525
2767	15960.346
2768	15105.935
2769	15749.268
2770	15780.697
2771	15838.091
2772	16368.631
2773	15265.214
2774	15773.58
2775	16013.193
2776	15508.95
2777	15276.231
2778	15856.518
2779	15851.334
2780	15746.76
2781	16214.989
2782	15478.291
2783	15657.271
2784	16091.966
2785	15746.533
2786	16425.598
2787	15972.847
2788	16394.562
2789	16147.222
2790	16232.592
2791	16295.6
2792	15201.408
2793	15246.414
2794	16118.7
2795	15447.448
2796	16348.947
2797	15845.643
2798	15644.271
2799	15752.81
2800	15998.104
2801	15701.716
2802	15719.472
2803	16170.487
2804	15878.432
2805	15871.519
2806	15775.611
2807	15881.346
2808	16281.211
2809	15526.083
2810	16211.43
2811	15951.347
2812	15612.815
2813	16367.979
2814	16006.646
2815	16361.447
2816	15636.896
2817	15419.666
2818	16284.531
2819	16379.997
2820	16291.453
2821	16129.45
2822	15372.536
2823	15902.308
2824	15815.518
2825	15883.57
2826	16093.479
2827	15325.269
2828	15661.502
2829	15395.12
2830	16204.739
2831	16004.794
2832	16468.113
2833	15899.85
2834	15965.557
2835	15347.026
2836	16109.834
2837	16347.63
2838	15626.148
2839	16531.1
2840	15828.289
2841	16229.053
2842	16475.098
2843	15519.164
2844	15924.24
2845	15259.891
2846	16196.57
2847	15740.331
2848	15629.292
2849	15462.516
2850	15977.276
2851	16220.44
2852	15185.842
2853	16327.9375
2854	15824.06
2855	15086.695
2856	16398.533
2857	16210.206
2858	16169.311
2859	15524.328
2860	15204.347
2861	15827.869
2862	15218.281
2863	15833.713
2864	15429.391
2865	15461.648
2866	15172.086
2867	16091.541
2868	15271.292
2869	15085.365
2870	14976.818
2871	16498.389
2872	14448.412
2873	15429.206
2874	13977.403
2875	15750.536
2876	15841.839
2877	15380.511
2878	15795.467
2879	15745.633
2880	15985.841
2881	15879.877
2882	15809.3545
2883	16468.281
2884	16253.935
2885	16364.945
2886	16090.947
2887	16316.534
2888	16031.836
2889	16387.506
2890	16157.278
2891	15943.519
2892	15356.761
2893	15694.443
2894	16340.32
2895	15744.578
2896	16151.364
2897	16246.442
2898	16127.08
2899	15137.342
2900	16097.369
2901	16103.894
2902	15362.469
2903	16478.352
2904	16273.791
2905	16426.668
2906	15647.278
2907	16002.26
2908	15714.862
2909	15966.803
2910	15648.0
2911	16285.553
2912	15258.422
2913	15747.169
2914	15125.361
2915	15144.266
2916	15778.237
2917	14846.697
2918	15785.58
2919	16351.807
2920	15816.416
2921	15330.861
2922	15369.244
2923	15659.859
2924	16251.675
2925	15424.531
2926	15437.609
2927	14813.404
2928	15912.106
2929	15683.247
2930	16229.055
2931	15849.705
2932	15414.4
2933	15787.456
2934	14884.494
2935	15757.833
2936	16193.709
2937	16454.979
2938	16073.625
2939	15510.6
2940	15534.9375
2941	16194.896
2942	15445.508
2943	16246.391
2944	16312.13
2945	15949.766
2946	15953.682
2947	15149.865
2948	16359.706
2949	15607.986
2950	16365.182
2951	16030.047
2952	15704.814
2953	15937.273
2954	16245.422
2955	16064.208
2956	16309.607
2957	15476.846
2958	16300.979
2959	15710.912
2960	16026.075
2961	15405.239
2962	15889.432
2963	16453.33
2964	15264.588
2965	15335.021
2966	16366.51
2967	16280.781
2968	15889.192
2969	16349.225
2970	15569.653
2971	15613.494
2972	14936.596
2973	15816.15
2974	16093.261
2975	16075.958
2976	16375.269
2977	15789.584
2978	15933.734
2979	15479.758
2980	15847.541
2981	16352.005
2982	15535.992
2983	16328.648
2984	15877.435
2985	15503.9
2986	14817.752
2987	16391.16
2988	16221.588
2989	16321.872
2990	16025.388
2991	15487.013
2992	16510.992
2993	15738.219
2994	15510.596
2995	15971.533
2996	16368.146
2997	15524.036
2998	15821.039
2999	16200.072
3000	15057.739
3001	15837.404
3002	15803.654
3003	16255.381
3004	16024.245
3005	16090.807
3006	16518.637
3007	15202.922
3008	15881.711
3009	16306.909
3010	15932.584
3011	15535.06
3012	15675.925
3013	15575.459
3014	15883.766
3015	15888.195
3016	15600.308
3017	15843.201
3018	15281.333
3019	15745.256
3020	15358.631
3021	15293.967
3022	15622.209
3023	15709.092
3024	15426.003
3025	15613.471
3026	16108.74
3027	15586.859
3028	15659.42
3029	15419.536
3030	15791.19
3031	15757.948
3032	15648.675
3033	15094.2705
3034	15663.197
3035	15784.263
3036	15160.74
3037	15340.092
3038	15933.606
3039	15581.448
3040	15557.85
3041	15675.911
3042	15377.295
3043	15563.955
3044	15634.794
3045	16238.4
3046	15870.852
3047	15029.359
3048	15140.734
3049	16012.403
3050	15726.594
3051	15811.942
3052	16176.133
3053	15552.115
3054	15580.133
3055	15913.662
3056	16143.865
3057	16426.098
3058	15067.7295
3059	15979.572
3060	14847.83
3061	15902.972
3062	16081.5
3063	15983.789
3064	15984.769
3065	15382.706
3066	15426.963
3067	15045.808
3068	16166.143
3069	15330.05
3070	15558.036
3071	15949.725
3072	15338.002
3073	15776.372
3074	15164.305
3075	15737.847
3076	15420.037
3077	15745.326
3078	15882.067
3079	15709.275
3080	15885.693
3081	15103.07
3082	15660.291
3083	15378.995
3084	15920.139
3085	15830.502
3086	15666.972
3087	15509.486
3088	15530.341
3089	15131.263
3090	15987.539
3091	15799.447
3092	15369.359
3093	15694.248
3094	16028.4
3095	15993.6
3096	15755.646
3097	15510.9375
3098	14633.597
3099	15732.803
3100	15208.354
3101	16174.815
3102	16065.838
3103	14910.828
3104	15678.394
3105	15067.975
3106	15695.039
3107	15369.0625
3108	15588.732
3109	14907.656
3110	15443.638
3111	15721.489
3112	15257.169
3113	16159.981
3114	15948.193
3115	15220.498
3116	15397.325
3117	15436.849
3118	15292.685
3119	14481.881
3120	14508.85
3121	14617.24
3122	15821.224
3123	15660.482
3124	15429.831
3125	15831.594
3126	15523.88
3127	15619.525
3128	15902.558
3129	15616.025
3130	15910.805
3131	15873.739
3132	16209.122
3133	16113.693
3134	16039.18
3135	16074.018
3136	15446.459
3137	15804.169
3138	15291.609
3139	15814.099
3140	16141.26
3141	15748.119
3142	15975.445
3143	15771.492
3144	15843.453
3145	15992.359
3146	16115.255
3147	15912.373
3148	15662.1
3149	15422.083
3150	15117.347
3151	15664.07
3152	16239.628
3153	15407.026
3154	16045.084
3155	15795.93
3156	15862.692
3157	15617.856
3158	15803.065
3159	16083.925
3160	16188.648
3161	15028.972
3162	16179.284
3163	15987.154
3164	15576.744
3165	15822.011
3166	15900.482
3167	15645.034
3168	15908.55
3169	15779.162
3170	15769.065
3171	15808.575
3172	15761.175
3173	15820.352
3174	15556.922
3175	16135.197
3176	15194.701
3177	15107.3125
3178	15994.331
3179	15539.284
3180	15970.955
3181	15781.534
3182	15955.943
3183	15685.175
3184	15794.604
3185	15507.695
3186	16329.307
3187	15769.945
3188	16110.006
3189	15732.822
3190	16022.553
3191	15910.291
3192	15543.912
3193	16112.761
3194	15737.471
3195	15875.492
3196	15865.445
3197	15275.964
3198	15550.258
3199	16242.838
3200	15893.375
3201	16063.583
3202	16051.911
3203	15480.412
3204	15736.6455
3205	15518.552
3206	15869.364
3207	15814.1045
3208	15478.615
3209	16099.144
3210	16147.558
3211	16086.439
3212	15695.947
3213	16350.922
3214	15724.81
3215	15242.183
3216	15533.419
3217	15720.008
3218	15689.542
3219	15681.771
3220	15806.416
3221	16081.406
3222	15988.831
3223	16188.787
3224	15879.463
3225	15673.536
3226	15342.803
3227	16366.5205
3228	15816.057
3229	15631.549
3230	15026.911
3231	15245.914
3232	15699.6455
3233	15806.193
3234	15466.303
3235	16070.37
3236	15940.417
3237	15226.742
3238	15383.722
3239	15333.031
3240	15940.073
3241	16109.945
3242	15473.683
3243	15285.638
3244	16063.281
3245	16118.755
3246	16125.091
3247	15657.208
3248	15678.088
3249	15973.998
3250	15487.482
3251	15515.833
3252	15846.714
3253	15976.197
3254	15874.041
3255	15808.008
3256	15961.752
3257	15515.659
3258	15825.067
3259	15849.469
3260	15888.714
3261	14686.019
3262	15492.201
3263	15412.369
3264	15899.458
3265	15967.607
3266	16068.156
3267	15897.045
3268	15411.469
3269	16092.158
3270	15968.291
3271	15926.162
3272	16135.287
3273	16019.211
3274	15745.943
3275	15353.502
3276	15888.333
3277	16131.769
3278	16005.514
3279	16052.07
3280	16158.338
3281	16186.891
3282	15800.717
3283	15980.391
3284	15916.799
3285	16130.561
3286	14936.065
3287	16229.275
3288	15841.627
3289	16162.557
3290	15893.206
3291	16321.498
3292	16132.846
3293	16391.482
3294	16092.268
3295	16065.958
3296	15736.162
3297	15980.533
3298	14851.8955
3299	16040.349
3300	15453.557
3301	16127.911
3302	16148.006
3303	15627.213
3304	16019.083
3305	16291.484
3306	16338.13
3307	15943.091
3308	15822.297
3309	16005.669
3310	15766.541
3311	15264.047
3312	16223.192
3313	16080.3
3314	16043.564
3315	15528.646
3316	15492.519
3317	16129.786
3318	15984.308
3319	16093.828
3320	16009.197
3321	16089.263
3322	15696.575
3323	16174.758
3324	16249.803
3325	16110.229
3326	16101.219
3327	16200.213
3328	16297.365
3329	16192.26
3330	15294.4
3331	16046.516
3332	16138.448
3333	15950.65
3334	16190.834
3335	16139.65
3336	16227.811
3337	16112.518
3338	16130.881
3339	15562.763
3340	15668.047
3341	16283.922
3342	15430.292
3343	16088.06
3344	16224.338
3345	15894.325
3346	15636.1045
3347	16339.942
3348	16377.778
3349	16214.045
3350	16041.028
3351	15919.516
3352	15542.002
3353	16046.336
3354	15917.125
3355	15975.122
3356	16187.669
3357	15948.861
3358	16098.317
3359	15390.5
3360	16160.966
3361	16018.834
3362	16217.763
3363	15975.245
3364	15911.893
3365	15559.943
3366	15095.869
3367	16334.631
3368	16078.177
3369	15922.519
3370	16300.2295
3371	16195.474
3372	16149.352
3373	15535.086
3374	15984.178
3375	16124.064
3376	15726.761
3377	15895.131
3378	15864.352
3379	16042.028
3380	15515.955
3381	16117.705
3382	15749.325
3383	16109.638
3384	16356.619
3385	15871.466
3386	16118.57
3387	15778.998
3388	15887.198
3389	16113.123
3390	16388.77
3391	16013.592
3392	16099.213
3393	15753.4
3394	15980.987
3395	15579.156
3396	16265.561
3397	15753.453
3398	16113.167
3399	15292.359
3400	15273.433
3401	16201.722
3402	15977.576
3403	15667.389
3404	15603.019
3405	15390.347
3406	15369.106
3407	15269.557
3408	15175.183
3409	15497.341
3410	15146.425
3411	15097.442
3412	15033.628
3413	15105.258
3414	15009.769
3415	14408.031
3416	15381.338
3417	15072.297
3418	15483.717
3419	15124.347
3420	14967.928
3421	15143.078
3422	14499.268
3423	14661.214
3424	15884.177
3425	15240.307
3426	15442.748
3427	15006.477
3428	15570.44
3429	15294.291
3430	14884.044
3431	15231.456
3432	14832.049
3433	15243.081
3434	15088.836
3435	14629.021
3436	15229.484
3437	15818.252
3438	15207.528
3439	15373.989
3440	15808.315
3441	14936.141
3442	14999.714
3443	14653.294
3444	14756.334
3445	14584.328
3446	15336.458
3447	15366.994
3448	15215.365
3449	14867.828
3450	15169.477
3451	14930.807
3452	15036.315
3453	14661.344
3454	14912.859
3455	14483.084
3456	14854.443
3457	14778.622
3458	15138.822
3459	14708.177
3460	14829.834
3461	15161.56
3462	14589.404
3463	14430.787
3464	14966.581
3465	15027.567
3466	14368.13
3467	15142.203
3468	15195.773
3469	15126.369
3470	15130.314
3471	15044.383
3472	14540.225
3473	15230.742
3474	15160.31
3475	15069.722
3476	14793.625
3477	15011.724
3478	14993.475
3479	14431.914
3480	15385.549
3481	14638.268
3482	15222.075
3483	15659.942
3484	14906.104
3485	14056.636
3486	15387.576
3487	14445.865
3488	15164.13
3489	14954.942
3490	14736.901
3491	14931.619
3492	14924.635
3493	15609.775
3494	16163.87
3495	15889.783
3496	15425.472
3497	15790.979
3498	15574.592
3499	15300.341
3500	16045.428
3501	15690.389
3502	15837.003
3503	15679.697
3504	15829.721
3505	15364.0
3506	15946.959
3507	15686.597
3508	15611.525
3509	16040.534
3510	16037.7
3511	15820.383
3512	15028.878
3513	15821.539
3514	16057.439
3515	15760.906
3516	15526.604
3517	15688.219
3518	16059.828
3519	15420.317
3520	15937.811
3521	15883.365
3522	15507.263
3523	15914.776
3524	15942.289
3525	15840.237
3526	16110.287
3527	15811.511
3528	16075.217
3529	16111.1455
3530	15964.002
3531	15933.44
3532	15528.503
3533	15847.729
3534	15908.544
3535	15409.5205
3536	15359.424
3537	16141.867
3538	16126.62
3539	15680.922
3540	15067.067
3541	15646.889
3542	15920.308
3543	15928.328
3544	15720.685
3545	15922.773
3546	15760.352
3547	15763.081
3548	15697.666
3549	15707.747
3550	15394.567
3551	15253.7
3552	15633.612
3553	15392.982
3554	15788.942
3555	15565.295
3556	15593.9375
3557	15815.776
3558	15273.947
3559	15671.846
3560	15716.557
3561	16131.966
3562	15934.534
3563	15630.135
3564	15533.67
3565	15464.669
3566	15610.253
3567	15526.5205
3568	15352.734
3569	16109.135
3570	15701.328
3571	14629.216
3572	15031.19
3573	15902.975
3574	15805.161
3575	15749.26
3576	15345.151
3577	14880.847
3578	15481.865
3579	15339.325
3580	15072.904
3581	15667.706
3582	15858.875
3583	15194.503
3584	16143.811
3585	16420.309
3586	16407.27
3587	15743.572
3588	15295.714
3589	16332.138
3590	16448.723
3591	16162.872
3592	15438.678
3593	15120.25
3594	14944.888
3595	16104.906
3596	14988.029
3597	15728.947
3598	15710.408
3599	15917.003
3600	16204.193
3601	16502.3
3602	16613.008
3603	16539.125
3604	16303.534
3605	14814.4
