	z_coordinate_0	z_coordinate_1
2753	13.799733	-8.47221
2754	14.09449	-9.145665
2755	13.746788	-9.063851
2756	14.447863	-9.0836735
2757	13.730485	-8.5386915
2758	13.245584	-8.450633
2759	12.662579	-7.812586
2760	14.035587	-9.184699
2761	13.152941	-8.268329
2762	13.164853	-7.7234344
2763	13.386063	-7.716376
2764	13.944186	-8.591519
2765	11.97136	-7.5377297
2766	14.122961	-8.920156
2767	12.6344	-7.7421317
2768	14.624567	-9.502242
2769	14.431553	-9.374297
2770	14.112158	-9.071472
2771	14.434046	-9.591408
2772	12.73015	-7.2801275
2773	14.4281845	-9.651992
2774	13.980932	-9.2276125
2775	13.931805	-9.09827
2776	14.375314	-9.163024
2777	14.541643	-9.757155
2778	11.905354	-6.1176257
2779	14.159855	-9.303597
2780	14.067953	-9.403958
2781	13.021483	-7.6656218
2782	14.031466	-9.422523
2783	14.248615	-9.577779
2784	13.646925	-9.016445
2785	13.708156	-9.263212
2786	13.448797	-8.577754
2787	13.912857	-9.165087
2788	13.617382	-8.571307
2789	12.378722	-6.564553
2790	13.614973	-8.815753
2791	11.766271	-7.566632
2792	14.568415	-9.753687
2793	13.254634	-8.851604
2794	13.867468	-8.906857
2795	14.279474	-9.335963
2796	12.874308	-7.3099318
2797	13.947607	-9.109348
2798	14.269522	-9.285036
2799	12.670788	-8.37772
2800	13.988663	-9.150509
2801	14.202194	-9.540536
2802	14.281561	-9.247977
2803	13.519288	-8.846864
2804	14.3160305	-9.349564
2805	13.767668	-9.11424
2806	14.071112	-9.407627
2807	13.975784	-9.3655405
2808	13.18572	-8.389194
2809	14.297182	-9.284389
2810	13.662834	-9.061173
2811	14.116476	-8.836602
2812	13.951159	-9.528391
2813	11.79678	-6.906938
2814	13.907858	-9.046964
2815	13.260849	-8.557072
2816	14.293291	-9.514628
2817	14.387918	-9.444319
2818	12.284552	-6.817988
2819	12.433154	-7.0803275
2820	13.402266	-8.399383
2821	13.781984	-8.922605
2822	14.546394	-9.579892
2823	13.837181	-9.092313
2824	14.117674	-8.960038
2825	11.617655	-10.039123
2826	13.334728	-8.712873
2827	14.5445595	-9.609967
2828	14.000048	-9.542629
2829	14.189996	-9.589855
2830	13.377152	-8.562031
2831	13.787088	-9.053075
2832	13.072893	-7.691505
2833	14.234455	-8.9588175
2834	13.701466	-9.206749
2835	14.22583	-9.775121
2836	13.881425	-9.067894
2837	13.004694	-7.6097984
2838	14.157999	-9.343558
2839	12.794872	-7.516541
2840	13.888113	-9.3389015
2841	13.710249	-8.937268
2842	13.559729	-8.469718
2843	13.546043	-9.515355
2844	14.155272	-9.328923
2845	14.33624	-9.7957535
2846	13.581309	-8.439458
2847	14.081149	-9.392788
2848	14.364744	-9.45221
2849	14.264436	-9.562178
2850	14.172811	-9.036468
2851	13.567927	-8.963146
2852	14.601376	-9.53341
2853	12.853256	-8.065518
2854	14.242132	-8.985335
2855	14.391102	-9.791965
2856	13.469879	-8.48297
2857	12.6213875	-7.0624375
2858	13.81385	-8.419782
2859	14.615765	-9.607675
2860	14.223519	-9.800832
2861	14.050669	-9.32795
2862	13.938854	-9.948201
2863	13.723303	-8.987382
2864	14.337509	-9.759391
2865	14.606065	-9.6376705
2866	14.664276	-9.632943
2867	13.627238	-8.8451185
2868	14.6960945	-9.4613695
2869	14.521709	-9.97307
2870	14.229502	-9.904205
2871	13.2023325	-7.872248
2872	13.963127	-10.398129
2873	14.322073	-9.74216
2874	14.945541	-10.691525
2875	13.936955	-9.341064
2876	14.012	-9.267202
2877	14.393486	-9.704268
2878	14.209882	-9.2601795
2879	13.946213	-9.025563
2880	13.7056	-9.164506
2881	13.59006	-9.25791
2882	14.239753	-9.149136
2883	13.536858	-8.376717
2884	12.128848	-6.60894
2885	13.668302	-8.558193
2886	13.970972	-9.203244
2887	12.977194	-7.6061983
2888	10.424837	-7.1146655
2889	12.353441	-6.904861
2890	10.914255	-7.358902
2891	10.11497	-6.3988667
2892	10.574666	-5.7245755
2893	10.575521	-6.491005
2894	12.903206	-8.479821
2895	13.468984	-9.257228
2896	12.730791	-8.623334
2897	12.400122	-8.034517
2898	12.3604355	-7.5732665
2899	10.7994795	-9.30867
2900	12.513371	-7.196957
2901	12.63861	-8.761455
2902	13.566723	-9.602392
2903	11.921464	-7.2152143
2904	11.192304	-7.1834884
2905	11.86189	-7.2708383
2906	12.140602	-5.856025
2907	13.169237	-8.583594
2908	11.239731	-5.5938306
2909	11.290765	-8.348351
2910	11.440028	-5.7970924
2911	13.283974	-8.346259
2912	11.532562	-5.276694
2913	12.98452	-9.149533
2914	11.459945	-9.32859
2915	12.798489	-9.581991
2916	10.06233	-6.1073503
2917	10.718922	-10.295843
2918	12.048786	-8.6662655
2919	12.783482	-8.126605
2920	10.856976	-7.390876
2921	10.940469	-5.061218
2922	9.991103	-5.422894
2923	13.428425	-8.892102
2924	12.8535595	-8.120647
2925	10.745652	-8.553395
2926	9.684582	-7.583057
2927	9.18988	-7.891091
2928	12.657015	-9.0233965
2929	12.224782	-8.188429
2930	10.743272	-6.3244553
2931	12.336517	-6.5288477
2932	9.036407	-6.6293907
2933	10.0365505	-6.417335
2934	9.119421	-8.389314
2935	10.9017105	-6.245929
2936	10.946025	-7.4818206
2937	11.86639	-6.897998
2938	12.326331	-7.9969916
2939	12.91787	-8.061152
2940	11.125437	-5.167649
2941	10.613841	-7.5782375
2942	11.628989	-5.9552765
2943	13.74248	-8.835216
2944	12.946308	-8.89222
2945	12.3442745	-8.586683
2946	12.352526	-6.1077185
2947	12.842724	-10.178769
2948	12.391137	-7.631188
2949	9.980276	-8.350991
2950	12.916189	-8.359946
2951	13.526512	-7.797869
2952	10.784664	-5.578045
2953	10.659169	-8.011032
2954	11.159487	-6.718832
2955	12.374107	-7.7579885
2956	10.932534	-7.13204
2957	11.081067	-8.600114
2958	11.876587	-6.7951145
2959	12.279076	-8.404434
2960	10.252319	-6.768493
2961	11.335204	-8.397821
2962	13.238698	-9.003402
2963	12.406527	-7.9072156
2964	10.401128	-8.425815
2965	9.648985	-6.2791333
2966	11.949438	-6.9037023
2967	12.569474	-8.314782
2968	12.19105	-8.3346195
2969	11.71206	-7.5477333
2970	10.791437	-5.7326555
2971	10.485375	-5.4686046
2972	8.807047	-6.5750756
2973	12.786538	-8.889737
2974	11.933591	-8.256703
2975	12.314577	-6.393656
2976	12.011957	-7.4713955
2977	10.76943	-5.926587
2978	11.192455	-5.8469415
2979	12.43948	-8.926406
2980	12.744749	-8.992246
2981	11.58377	-6.7371817
2982	13.074532	-9.28744
2983	12.050133	-8.231899
2984	11.772232	-7.959227
2985	11.094841	-9.13974
2986	9.098782	-10.009061
2987	13.25137	-8.616077
2988	13.854229	-8.953004
2989	12.465672	-7.7100234
2990	12.95019	-8.311375
2991	12.730713	-9.520706
2992	12.500143	-7.606228
2993	10.1772	-7.014164
2994	13.312141	-9.37355
2995	13.5910425	-9.114762
2996	12.6408615	-7.918699
2997	13.608115	-9.659223
2998	12.112679	-8.7297325
2999	11.805375	-8.148002
3000	13.181494	-9.786374
3001	9.936498	-6.5497003
3002	12.6741905	-6.8702235
3003	13.055271	-8.527326
3004	11.345728	-5.994985
3005	12.427459	-8.639814
3006	12.712751	-8.393019
3007	11.464956	-5.0006294
3008	11.695243	-5.9146314
3009	11.590525	-7.923549
3010	11.536213	-5.7372847
3011	9.167379	-9.347209
3012	8.922266	-7.746182
3013	9.752181	-10.37774
3014	10.013366	-9.602748
3015	9.857702	-8.952979
3016	11.325772	-5.703179
3017	10.64999	-7.17122
3018	12.651903	-10.322957
3019	9.62184	-7.6032176
3020	9.505112	-10.238516
3021	9.674696	-10.452333
3022	10.553601	-6.5792365
3023	9.849495	-9.944898
3024	10.343746	-10.117164
3025	11.1919365	-5.972363
3026	10.766726	-7.3364315
3027	9.806007	-10.371609
3028	9.753616	-10.040612
3029	10.029244	-10.531857
3030	10.134382	-9.207291
3031	9.795761	-8.062903
3032	10.246341	-10.308568
3033	9.290871	-11.081428
3034	10.576223	-8.153243
3035	10.219065	-8.459677
3036	9.595469	-11.0728
3037	9.9961815	-10.490315
3038	10.453919	-7.972917
3039	11.219637	-5.956431
3040	9.801094	-10.221429
3041	9.83805	-9.551557
3042	9.612873	-10.7468605
3043	9.936211	-10.030784
3044	9.862562	-8.021922
3045	11.309574	-8.04061
3046	10.253848	-8.603321
3047	9.589247	-11.157398
3048	10.044003	-10.56156
3049	10.791974	-6.421424
3050	11.156422	-6.825688
3051	10.224112	-9.77634
3052	11.132357	-6.6400857
3053	9.6269245	-10.464871
3054	9.966277	-10.287324
3055	10.088554	-8.718339
3056	10.213163	-8.051187
3057	11.304594	-8.504704
3058	9.627657	-11.286135
3059	10.716518	-6.6419024
3060	8.924808	-10.964129
3061	10.201628	-9.236071
3062	11.392072	-8.4357
3063	10.617456	-7.394613
3064	10.935659	-7.670076
3065	9.923661	-10.783599
3066	10.480439	-7.9947133
3067	9.747187	-10.836697
3068	12.118309	-8.863736
3069	9.820226	-10.067703
3070	10.119085	-10.211654
3071	10.404545	-8.283937
3072	9.691893	-9.204001
3073	9.857578	-9.010964
3074	9.051434	-9.9898405
3075	9.219858	-7.0856066
3076	9.873195	-10.692811
3077	10.096307	-7.25131
3078	9.897197	-9.066462
3079	10.14777	-8.614718
3080	10.702828	-6.4533324
3081	9.681965	-11.208318
3082	9.691395	-9.86896
3083	9.7904415	-10.346372
3084	9.651331	-8.613311
3085	9.944445	-8.940949
3086	10.22924	-9.331316
3087	10.094269	-10.283839
3088	9.90526	-5.688456
3089	9.195015	-10.641851
3090	10.415796	-7.9098945
3091	10.335616	-6.509888
3092	9.76109	-10.154908
3093	9.23298	-7.744723
3094	9.524754	-8.351189
3095	10.58102	-5.8876905
3096	10.004162	-9.165589
3097	9.613562	-10.030932
3098	9.296164	-11.621228
3099	10.417566	-9.430467
3100	8.558762	-10.940065
3101	10.438852	-8.256728
3102	10.9053	-7.3764644
3103	9.851885	-11.05021
3104	10.013466	-9.226349
3105	9.755945	-11.062948
3106	9.468987	-8.903062
3107	9.581711	-10.453742
3108	10.045485	-10.023757
3109	13.8637905	-10.164628
3110	9.302561	-9.7047205
3111	9.639559	-9.365642
3112	9.562786	-9.978551
3113	10.222741	-6.87287
3114	9.88256	-7.474251
3115	9.613661	-10.646738
3116	9.734747	-10.223279
3117	9.550592	-10.2297735
3118	10.817833	-5.0026364
3119	9.418188	-11.8434305
3120	7.2194414	-8.675927
3121	8.320122	-10.257706
3122	9.741228	-9.513608
3123	9.614166	-9.077089
3124	10.024155	-9.789587
3125	9.550104	-8.117208
3126	9.603956	-9.932975
3127	10.647886	-6.6188846
3128	10.6598015	-8.324028
3129	9.2975025	-9.44966
3130	10.52906	-8.073983
3131	10.816118	-7.3303103
3132	11.069448	-7.7995753
3133	11.494597	-9.46935
3134	11.683445	-9.58036
3135	11.388428	-7.456226
3136	11.470495	-5.4995284
3137	11.755217	-10.129253
3138	9.673513	-10.704361
3139	11.659119	-8.337734
3140	11.619748	-9.323844
3141	11.664564	-9.680718
3142	11.569757	-8.758579
3143	11.37849	-7.1469173
3144	11.762682	-10.353101
3145	11.495613	-10.142215
3146	11.696085	-9.186902
3147	11.580694	-9.184832
3148	11.854267	-10.230824
3149	11.656521	-10.736931
3150	11.174992	-5.076064
3151	11.41448	-10.565788
3152	11.559258	-9.354855
3153	10.882974	-5.206069
3154	11.623719	-9.275593
3155	11.617452	-8.846562
3156	11.503149	-7.522164
3157	11.69031	-10.274302
3158	11.813625	-10.248378
3159	11.4782295	-9.517421
3160	11.439749	-9.671555
3161	11.529453	-5.45625
3162	11.571262	-9.20482
3163	11.269903	-7.6521497
3164	10.252383	-9.309156
3165	11.763889	-9.9813385
3166	11.583178	-9.941993
3167	11.540701	-10.22059
3168	11.34886	-10.258554
3169	11.738406	-10.277154
3170	10.918995	-8.974181
3171	11.067026	-9.165436
3172	11.805369	-10.39832
3173	11.149092	-7.879621
3174	11.718145	-10.703546
3175	11.575554	-7.6571336
3176	11.316043	-4.8219485
3177	11.294616	-4.9026475
3178	11.60409	-8.986545
3179	11.642532	-10.488132
3180	11.472294	-8.639552
3181	11.569029	-7.1178236
3182	11.551111	-9.952069
3183	11.865843	-10.650409
3184	11.668828	-10.051536
3185	11.504904	-10.9304085
3186	11.200296	-7.1799493
3187	11.665708	-9.842106
3188	11.501659	-9.089116
3189	11.731994	-10.605199
3190	11.455986	-7.870362
3191	11.705198	-10.196809
3192	11.130592	-5.4233327
3193	11.527466	-9.703601
3194	11.8227215	-10.314725
3195	11.658084	-9.531087
3196	11.526213	-9.967296
3197	11.6868305	-10.509566
3198	11.715874	-10.730861
3199	13.475117	-8.660153
3200	11.553127	-10.362701
3201	11.824272	-9.636463
3202	11.765656	-10.120599
3203	11.564463	-10.961907
3204	11.541819	-8.220342
3205	11.714272	-10.681887
3206	11.549192	-10.180942
3207	11.654749	-9.736932
3208	11.727645	-10.713994
3209	11.449139	-9.964136
3210	11.307974	-9.426214
3211	11.193719	-7.2859755
3212	11.711422	-10.41652
3213	11.316481	-7.282019
3214	11.934474	-10.528006
3215	11.035881	-4.9215784
3216	11.834702	-10.91396
3217	10.467129	-4.701845
3218	11.834948	-10.525393
3219	11.362996	-7.910894
3220	11.687681	-10.103537
3221	11.636563	-9.542079
3222	11.504248	-9.688341
3223	11.47589	-7.358437
3224	11.62747	-9.5417595
3225	10.46146	-10.059283
3226	11.949516	-10.910596
3227	12.065873	-8.07062
3228	11.90988	-9.747147
3229	11.674644	-10.703166
3230	11.670324	-11.519206
3231	11.3902235	-5.3791075
3232	11.73459	-10.558703
3233	11.389389	-10.267731
3234	11.490191	-10.451825
3235	11.504802	-9.25608
3236	11.721491	-10.032624
3237	10.908346	-11.4062805
3238	9.12504	-9.865838
3239	9.8574705	-9.841815
3240	11.464693	-10.191678
3241	11.370104	-7.4693074
3242	11.8390875	-10.657901
3243	11.456457	-11.06777
3244	11.060162	-8.683401
3245	11.498192	-9.701024
3246	11.367396	-8.991623
3247	11.213591	-5.6449943
3248	11.215446	-10.542437
3249	11.752913	-9.760302
3250	10.547379	-11.278159
3251	11.496919	-10.581801
3252	11.513662	-9.748003
3253	11.48293	-9.9329195
3254	11.5878525	-10.269131
3255	11.058556	-9.765213
3256	11.2315235	-9.739299
3257	11.573994	-10.570778
3258	11.656246	-10.075891
3259	11.025294	-5.8906603
3260	11.434454	-10.009137
3261	10.9678955	-4.16076
3262	11.327823	-10.76874
3263	11.822487	-10.949981
3264	11.555613	-9.479846
3265	11.438362	-9.617391
3266	9.7569895	-7.9009233
3267	10.820121	-9.068664
3268	11.208521	-11.2294655
3269	10.457732	-8.260582
3270	11.637028	-9.662271
3271	11.3745575	-6.9407883
3272	11.528069	-9.200392
3273	10.180366	-6.984997
3274	9.43488	-7.451924
3275	11.042811	-5.6302967
3276	11.1658125	-6.1790175
3277	11.558114	-9.1453905
3278	11.626161	-9.557266
3279	11.315122	-9.614824
3280	11.505246	-9.475578
3281	11.514895	-9.155482
3282	11.105504	-6.0299983
3283	11.224133	-8.242854
3284	11.568291	-10.200549
3285	11.439953	-9.0212965
3286	11.07579	-4.9723105
3287	11.012934	-8.290234
3288	11.659148	-10.256704
3289	11.332329	-7.911672
3290	11.471779	-7.51969
3291	11.321471	-8.39588
3292	11.211189	-9.529481
3293	11.472759	-9.040406
3294	11.536608	-9.28535
3295	11.399368	-9.275423
3296	11.4875765	-10.608213
3297	11.177525	-8.903193
3298	11.274912	-4.3307443
3299	11.552001	-9.912251
3300	11.058774	-6.287169
3301	11.02177	-6.698646
3302	11.453617	-8.433413
3303	11.251598	-6.042799
3304	11.319	-9.519305
3305	11.363705	-9.01666
3306	11.343729	-8.413367
3307	11.509907	-9.677117
3308	10.661005	-5.825948
3309	11.200027	-7.3949084
3310	11.420486	-10.028655
3311	10.153241	-7.763473
3312	11.150923	-8.17792
3313	11.326966	-9.12931
3314	11.548407	-9.535878
3315	10.394112	-7.781471
3316	11.073841	-5.4345155
3317	11.240202	-7.1886697
3318	11.347164	-9.483185
3319	11.1953745	-7.214782
3320	11.062588	-8.045869
3321	10.791798	-6.41296
3322	11.36345	-10.29704
3323	11.321644	-8.031952
3324	11.424318	-9.292127
3325	11.37458	-9.270671
3326	11.27099	-9.274968
3327	11.188456	-8.854678
3328	10.971266	-7.5075307
3329	11.2047825	-7.8254194
3330	11.165478	-5.01612
3331	11.432896	-9.858533
3332	11.307691	-7.516351
3333	11.520048	-10.028913
3334	11.061304	-7.2881455
3335	11.388729	-9.351091
3336	11.419907	-8.7136755
3337	11.311052	-8.203971
3338	10.9461	-6.8271074
3339	11.786081	-10.718285
3340	11.278807	-5.8579617
3341	11.053257	-8.232446
3342	10.9736	-4.978515
3343	11.262007	-8.745206
3344	11.46305	-8.888748
3345	11.553401	-10.126362
3346	11.358015	-10.512643
3347	11.089838	-8.093214
3348	11.086266	-7.3967805
3349	11.389068	-8.626086
3350	11.341771	-9.155756
3351	10.715302	-5.8554707
3352	11.703637	-10.421404
3353	11.646176	-8.575257
3354	11.496442	-9.36883
3355	10.909144	-5.977964
3356	11.235157	-7.641253
3357	10.855056	-6.7778974
3358	10.815008	-6.5213976
3359	10.923005	-5.4108615
3360	10.897289	-6.355672
3361	11.303759	-7.4220505
3362	11.2331505	-7.6972537
3363	10.823954	-9.296348
3364	11.613544	-10.171879
3365	11.207943	-10.26075
3366	11.266914	-4.6727877
3367	11.158873	-8.428529
3368	11.231844	-9.436798
3369	11.130065	-6.111317
3370	11.483997	-6.6918173
3371	11.109543	-7.1516166
3372	11.258706	-9.180385
3373	11.691197	-10.50248
3374	10.961465	-7.375532
3375	11.165464	-9.097665
3376	11.559134	-9.912885
3377	11.193136	-6.8420587
3378	11.47323	-10.045333
3379	11.375094	-9.671559
3380	11.656838	-10.692987
3381	11.223134	-7.986914
3382	11.489442	-9.78456
3383	11.547369	-9.536984
3384	11.207646	-6.9395375
3385	10.944735	-9.017453
3386	11.246511	-9.000304
3387	10.945372	-5.587421
3388	11.545244	-10.126332
3389	11.160582	-7.535217
3390	11.325645	-7.748774
3391	11.30212	-7.0624614
3392	12.503576	-8.747533
3393	11.656726	-10.270065
3394	11.185751	-7.085535
3395	10.997549	-6.092929
3396	11.381718	-8.415198
3397	11.046965	-5.696174
3398	11.459494	-9.776433
3399	10.988848	-5.3580856
3400	11.104654	-4.8773074
3401	10.64479	-7.7924495
3402	11.018692	-6.4039273
3403	8.979619	-7.8293824
3404	8.968048	-6.4419656
3405	9.512503	-5.926597
3406	8.441338	-7.2093453
3407	9.353244	-5.74054
3408	7.9127264	-7.2142777
3409	9.134504	-8.012963
3410	9.60767	-8.063434
3411	8.624004	-6.723085
3412	7.926944	-6.5804935
3413	8.852055	-7.3732724
3414	8.102938	-6.545014
3415	8.072305	-6.6659966
3416	9.776754	-5.0886803
3417	8.271076	-6.2187705
3418	9.120722	-7.652763
3419	8.8495655	-6.2420115
3420	8.154244	-7.301701
3421	8.271491	-7.6905518
3422	7.9220896	-6.619093
3423	7.877504	-7.1462064
3424	9.735877	-7.269044
3425	8.770748	-7.520195
3426	7.9707627	-6.831564
3427	10.1779175	-4.434838
3428	9.063068	-8.302917
3429	8.617208	-6.8604894
3430	7.8700485	-7.521318
3431	9.406983	-5.4292927
3432	8.080433	-6.413933
3433	8.541456	-6.2835727
3434	8.678141	-6.4794784
3435	7.617505	-6.697663
3436	8.515314	-6.101504
3437	8.897833	-7.381249
3438	8.282846	-7.4216056
3439	8.069567	-7.338367
3440	9.19536	-7.1267457
3441	8.401615	-6.709973
3442	7.779845	-6.8105006
3443	8.710615	-6.075627
3444	7.8972044	-7.1744847
3445	7.812169	-7.1084275
3446	8.426882	-7.4168935
3447	8.370232	-6.7461925
3448	8.073328	-7.5960374
3449	8.459906	-5.9910817
3450	8.617382	-6.9554386
3451	9.040499	-8.165501
3452	7.949901	-7.225727
3453	7.7598867	-6.9225364
3454	8.1408	-6.8991313
3455	6.5678043	-7.6941648
3456	7.738474	-6.9878516
3457	8.263014	-7.171435
3458	8.213247	-7.2553353
3459	7.824979	-6.964846
3460	8.342451	-6.506821
3461	8.965412	-5.6233864
3462	7.8816257	-6.970277
3463	7.64818	-7.083386
3464	8.08235	-6.7233214
3465	7.860858	-6.983888
3466	7.8264027	-6.404189
3467	8.126627	-7.554629
3468	8.189344	-6.633195
3469	8.643379	-6.2377625
3470	8.212183	-6.802455
3471	8.414936	-7.8190913
3472	8.028874	-6.3989205
3473	9.255653	-5.5796065
3474	9.462622	-5.501271
3475	8.171391	-6.989837
3476	8.446868	-9.029335
3477	8.290443	-7.0790334
3478	8.411318	-8.332925
3479	7.8001738	-8.376641
3480	9.485991	-5.6200466
3481	7.8502026	-7.291989
3482	8.1960535	-6.4410596
3483	10.123165	-6.734643
3484	8.013291	-6.760658
3485	7.298167	-7.870438
3486	8.96109	-5.8482356
3487	7.5191336	-6.8449025
3488	8.530317	-7.8841205
3489	8.047148	-6.612988
3490	8.6590805	-7.621824
3491	7.77157	-6.8885756
3492	8.549865	-6.211338
3493	8.127717	-7.101792
3494	9.876188	-7.197136
3495	10.166774	-6.053456
3496	9.386767	-6.3927145
3497	9.321962	-6.9245586
3498	9.556219	-6.340533
3499	10.601967	-5.3943076
3500	9.937968	-6.8155155
3501	9.981123	-5.5983973
3502	9.861474	-7.9998727
3503	9.693172	-8.484859
3504	9.832785	-7.5743146
3505	8.747648	-6.782245
3506	9.666697	-8.081702
3507	9.684582	-6.210651
3508	10.331663	-5.759369
3509	9.777566	-7.664845
3510	9.8218155	-7.6263165
3511	9.715442	-7.8633485
3512	8.2747755	-6.7831454
3513	9.832136	-7.6675277
3514	9.948948	-7.4088073
3515	9.7957115	-8.113869
3516	9.627488	-6.9012
3517	9.36352	-8.64947
3518	10.156143	-6.767894
3519	10.583105	-4.684619
3520	9.669147	-6.89862
3521	9.500706	-7.747355
3522	10.602547	-5.5345235
3523	9.730736	-8.111536
3524	9.488163	-6.982123
3525	9.879614	-6.57408
3526	9.980986	-7.478734
3527	9.518104	-7.943992
3528	9.666245	-7.4881635
3529	9.995193	-6.5978146
3530	9.8448715	-7.1219544
3531	10.28112	-6.5161333
3532	9.381918	-8.209901
3533	9.522364	-7.9546437
3534	10.110512	-6.234406
3535	9.416351	-7.7532988
3536	9.172814	-8.947248
3537	9.718018	-7.294807
3538	10.038841	-7.7336774
3539	9.797454	-6.539185
3540	9.489698	-9.285232
3541	9.558647	-7.566922
3542	9.674784	-7.5712047
3543	9.707813	-7.7547984
3544	10.050104	-5.795422
3545	9.554705	-7.656568
3546	10.226612	-5.828934
3547	9.638331	-6.519629
3548	9.551601	-8.433253
3549	9.528727	-7.0356565
3550	9.646997	-8.749999
3551	8.391145	-6.8564744
3552	9.880274	-5.6291757
3553	8.819622	-7.002995
3554	9.807698	-6.0949955
3555	9.535601	-5.642448
3556	10.238075	-5.682395
3557	9.419721	-6.321877
3558	9.228006	-7.777864
3559	9.623084	-8.7272625
3560	9.453705	-7.5402303
3561	12.1592045	-8.31534
3562	10.13577	-7.3256316
3563	9.6196	-8.151938
3564	9.190367	-7.7972293
3565	9.10893	-7.6206126
3566	9.222991	-8.378114
3567	9.188076	-6.7978926
3568	9.235645	-8.785164
3569	11.674177	-9.914336
3570	14.093157	-9.354947
3571	8.188472	-6.937985
3572	8.896526	-8.862983
3573	9.454311	-7.7055287
3574	9.815923	-5.8031096
3575	8.980011	-6.9191866
3576	10.172861	-5.206183
3577	10.562964	-9.102883
3578	9.767406	-7.772082
3579	10.438952	-5.412234
3580	9.164026	-5.8429656
3581	10.290131	-5.629168
3582	-5.2100096	-6.0830507
3583	-6.3063555	-6.7102046
3584	-5.565778	-6.240187
3585	-2.5940795	-4.240401
3586	-2.1605308	-3.237951
3587	-5.947821	-6.5930176
3588	-6.034152	-7.452961
3589	-2.1588252	-3.8620718
3590	-2.343015	-3.957525
3591	-2.5899239	-3.2535512
3592	-5.839528	-7.738073
3593	-7.416749	-6.6836524
3594	-6.4591513	-6.972215
3595	-2.6613243	-4.4496026
3596	-6.235979	-7.5108542
3597	-2.8743749	-4.976472
3598	-4.4552994	-5.8186955
3599	-4.47193	-5.968513
3600	-3.454709	-4.1999173
3601	-2.4296827	-4.5540195
3602	-2.4293084	-3.711881
3603	-2.4127777	-4.6977954
3604	-2.7222624	-4.4195004
3605	-6.654153	-6.9042077
3606	-6.4796925	-6.3875146
3607	-2.0521164	-2.2950323
3608	-6.887205	-7.2444224
3609	-5.7692	-6.718026
3610	-2.4465132	-3.1873887
3611	-6.3647013	-7.1135516
3612	-1.3259377	-2.9300764
3613	-2.3871996	-3.0079858
3614	-2.4844804	-3.9315064
3615	-5.224783	-5.927679
3616	-7.177088	-6.4660764
3617	-2.3023014	-3.4239357
3618	-2.3925261	-3.4784868
3619	-4.045743	-5.3932314
3620	-2.2151763	-3.7913
3621	-2.8889217	-4.1961265
3622	-7.1303835	-6.8160615
3623	-5.804015	-6.050122
3624	-4.8963704	-6.4763784
3625	-5.124656	-6.340952
3626	-7.4426317	-6.683148
3627	-7.0961366	-6.82348
3628	-2.4317122	-3.5806963
3629	-2.242732	-4.455505
3630	-6.400236	-6.638182
3631	-6.1280394	-6.3857307
3632	-2.145122	-3.0571544
3633	-7.43859	-6.9782567
3634	-4.8604546	-6.587234
3635	-6.321265	-7.2914777
3636	-2.2685652	-2.9189675
3637	-5.8797336	-6.4306326
3638	-5.680766	-4.9182854
3639	-2.1100771	-3.2136407
3640	-2.3384702	-3.3589585
3641	-7.209568	-7.0869765
3642	-6.3566895	-7.0042133
3643	-2.391235	-3.7005956
3644	-6.7176504	-6.889564
3645	-6.4359117	-6.64457
3646	-6.342292	-7.226816
3647	-6.412959	-6.796933
3648	-6.9173555	-6.869593
3649	-2.1631083	-4.60504
3650	-2.3736162	-3.3262005
3651	-6.240642	-7.075397
3652	-3.8484368	-5.4045486
3653	-7.054588	-6.93725
3654	-2.3902054	-3.0806978
3655	-6.1250896	-6.499331
3656	-6.7053146	-6.652159
3657	-3.4746747	-5.028124
3658	-5.7933855	-6.8968205
3659	-7.0283527	-6.8358383
3660	-2.6496675	-4.5377316
3661	-6.50778	-6.406215
3662	-1.9385651	-4.4503503
3663	-2.1855588	-4.621499
3664	-2.4594278	-2.8575552
3665	-6.086569	-6.9787393
3666	-2.4082537	-3.0587962
3667	-1.5088294	-3.551163
3668	-1.8917518	-3.8284566
3669	-4.490813	-5.6560426
3670	-4.9969435	-5.965854
3671	-2.242889	-3.9278247
3672	-6.120764	-7.004687
3673	-6.4388	-6.6248765
3674	-6.755969	-6.3972
3675	-2.1625485	-3.2118134
3676	-6.6353645	-6.5510335
3677	-2.0811791	-3.5943449
3678	-2.4156759	-3.4983232
3679	-2.7315643	-3.4361532
3680	-2.1136339	-3.0330074
3681	-2.4556298	-4.3304443
3682	-7.752039	-6.544664
3683	-5.53409	-6.5856347
3684	-6.602251	-6.9568324
3685	-6.94413	-6.5474057
3686	-2.1865618	-3.329652
3687	-5.0160885	-5.788033
3688	-5.529863	-6.164057
3689	-5.876451	-6.9573855
3690	-6.682764	-6.5291753
3691	-4.650919	-5.5603576
3692	-7.462302	-6.7843356
3693	-6.646405	-6.7562985
3694	-7.072159	-6.692471
3695	-5.244851	-6.9036
3696	-2.1989417	-3.5168335
3697	-5.7822866	-6.6636596
3698	-6.641861	-6.47475
3699	-2.0717428	-3.7291014
3700	-4.2188272	-5.3708467
3701	-7.03883	-6.730263
3702	-2.654097	-3.9355419
3703	-6.2004914	-6.9198637
3704	-5.6300035	-6.900059
3705	-1.6896257	-4.7805576
3706	-2.2896106	-3.5704114
3707	-2.6212811	-4.0390553
3708	-5.0063643	-5.7483344
3709	-2.383974	-3.2337844
3710	-7.131689	-7.213174
