	z_coordinate_0	z_coordinate_1
0	8.998222	13.9708605
1	-0.07976891	6.3780637
2	6.006646	18.074478
3	6.719899	12.814027
4	12.755932	5.0966477
5	2.0510538	15.3137865
6	8.915445	3.6580315
7	0.29014778	6.7562814
