	z_coordinate_0	z_coordinate_1
188	1.5761975	8.036908
189	1.0997123	10.167851
190	2.26494	8.286006
191	1.7409312	8.822076
192	1.6477643	7.95362
193	1.7249242	7.547305
194	1.6444324	8.8129015
195	1.265055	8.759608
196	2.0600507	7.181453
197	1.097066	7.5173364
198	2.0358799	7.1844897
199	1.8632141	8.452474
200	2.221214	7.4383817
201	1.5604371	8.454712
202	2.9611504	6.937368
203	1.5686214	9.047955
204	2.0701003	7.284516
205	2.3456056	7.0731034
206	2.3043108	8.223673
207	1.6124814	8.625662
208	2.0562205	7.411281
209	1.8569896	8.243572
210	1.5084652	7.3616986
211	1.8532312	7.235165
212	1.8960522	8.442958
213	1.6567562	9.088115
214	3.1738784	6.66724
215	1.8747244	7.247001
216	1.5650539	9.346835
217	1.7043326	9.686025
218	2.6413255	7.3115354
219	1.8888547	7.6918435
220	1.6064259	8.752849
221	1.2648041	7.107472
222	2.2370512	6.9757924
223	2.0659926	8.857358
224	2.217389	7.441235
225	2.3057714	7.7877545
226	2.1603181	6.819388
227	1.6336628	8.978974
228	2.0762258	8.023999
229	2.7707036	7.7392263
230	2.9255886	8.532636
231	1.8800184	7.4317408
232	1.9803337	8.369639
233	1.8261126	7.1046643
234	2.6551893	7.2080045
235	1.918979	8.080314
236	2.315308	7.3728395
237	1.859877	7.7402453
238	2.214533	7.2196894
239	1.3723199	8.851129
240	2.1447937	8.838837
241	2.0683439	8.021049
242	2.0395792	8.474425
243	2.3179538	6.8009267
244	2.3882267	6.8978734
245	4.0428305	7.110176
246	2.5162358	7.170241
247	2.0386226	7.4803853
248	1.9487033	7.3040805
249	2.8968241	8.361913
250	2.0154488	7.1517177
251	1.353757	7.6547723
252	2.0589786	9.35167
253	1.6179166	9.124911
254	2.2482376	8.780072
255	2.1839035	7.9782495
256	1.0908968	9.963221
257	1.9622618	7.821982
258	1.8742787	8.668073
259	3.0495074	6.9991527
260	1.8530686	8.462861
261	3.0532715	8.496076
262	1.6710135	9.157366
263	2.587816	7.407553
264	3.3007696	7.517417
265	1.9877551	8.664356
266	2.0294635	8.312944
267	1.4596399	9.094232
268	3.0418603	8.252484
269	2.3613813	8.384707
270	2.3695962	7.8797174
271	1.8256911	8.579165
272	1.6921241	7.2201552
273	2.7686155	8.313028
274	1.4421043	9.633281
275	1.6672277	7.1685395
276	3.2083728	7.072083
277	1.9225435	7.960735
278	1.3878849	9.811633
279	1.5719817	9.679843
280	2.0631144	8.071117
281	1.8416191	8.197642
282	1.8213953	8.4910145
283	1.7802254	8.437312
284	2.2022336	7.5148425
285	1.4955566	8.301517
286	2.9686112	7.301103
287	1.7291992	9.389214
288	1.6473285	7.2985544
289	1.2628556	8.210036
290	1.779124	7.9900546
291	1.636968	9.876899
292	2.2763321	8.621972
293	1.7606738	9.825225
294	1.8431668	8.774049
295	1.7149996	8.950095
296	1.7952826	8.1969385
297	2.062453	9.278156
298	1.9054308	8.672503
299	1.7375834	8.507023
300	1.6514533	9.55576
301	2.2367082	9.183215
302	2.5489855	8.590944
303	1.5478857	7.6793337
304	1.9789221	7.61974
305	1.6846904	7.838385
306	1.7364854	8.834679
307	1.7366017	7.6926675
308	1.9373534	7.346382
309	1.7352767	8.993079
310	2.0024726	7.1052427
311	1.491782	7.2702217
312	2.575877	7.201794
313	1.6166219	9.228759
314	1.7272727	9.123879
315	2.4530282	7.608601
316	1.9444337	8.169524
317	0.97042453	7.6956573
318	1.209994	9.705291
319	2.403828	7.315045
320	1.2400057	9.368889
321	1.7354548	8.729863
322	1.5878738	9.090121
323	2.0387664	8.681411
324	1.1953295	8.0145445
325	2.8137534	6.9851575
326	1.7102771	8.21294
327	1.5360619	6.8221736
328	1.5942159	9.198649
329	1.2901485	9.510105
330	2.7534163	7.794522
331	3.3060453	7.138409
332	2.3813102	8.626606
333	1.6336124	8.294276
334	1.3794496	8.727926
335	2.273521	7.076463
336	1.7099179	9.648534
337	1.8114187	9.024188
338	1.9149228	8.41306
339	2.3062935	7.8833013
340	1.4490842	8.926258
341	2.1450868	7.9088225
342	2.8062668	6.9367127
343	2.3817115	7.1906543
344	2.5767086	6.7541447
345	2.4085596	7.292082
346	1.4215508	10.231114
347	1.4861223	8.852795
348	1.7073263	7.25337
349	1.9182777	7.671523
350	3.2644193	8.656867
351	2.958616	8.363999
352	2.315235	8.092209
353	-2.4821076	9.378751
354	1.856567	7.326944
355	1.7646067	7.534506
356	1.374001	7.62917
357	2.0600264	8.380316
358	2.4977415	7.1688876
359	1.8935754	8.695784
360	1.6003475	8.606512
361	1.5516918	8.794675
362	1.3582788	6.8990846
363	1.75615	7.4056473
364	2.5023508	6.6617017
365	1.4321213	8.209215
366	1.1434346	8.407135
367	3.0386097	7.405207
368	2.8664734	8.388405
369	1.6288884	8.791227
370	1.5432078	8.373094
371	1.6234579	9.239864
372	1.8493409	7.894691
373	1.5937937	7.878399
374	3.4217703	8.532586
375	1.8123507	6.7960353
376	2.0084093	8.825907
377	2.8545387	7.8748245
378	1.5824971	7.700789
379	2.1366613	7.566068
380	1.1081905	8.695789
381	2.1758573	7.4743724
382	1.6493223	8.263035
383	1.731186	8.600146
384	1.1537538	9.02809
385	0.966442	9.9675455
386	1.4765198	9.036689
387	2.1469307	8.011849
388	1.7432451	8.400369
389	3.4197836	7.242993
390	1.8158336	8.817919
391	1.7041799	7.398968
392	2.9929855	8.34612
393	1.2372844	7.345484
394	1.8895892	9.066611
395	1.6968708	7.8786273
396	1.5771677	7.5520115
397	1.8022335	8.939374
398	1.9885252	8.101469
399	1.3893422	7.3226676
400	1.0716788	7.679295
401	1.7304618	8.069486
402	2.567487	7.368488
403	1.5893869	9.81504
404	1.667026	7.095776
405	1.5540836	8.796309
406	2.1636875	6.6411214
407	1.5623302	6.4385705
408	2.6617935	7.2748456
409	2.4374106	8.194465
410	2.3538873	8.809144
411	1.7141203	7.31165
412	1.6760317	8.960832
413	1.3454194	8.697976
414	1.3436692	9.357764
415	1.4302514	9.154857
416	1.8552226	9.156473
417	1.9134622	8.092242
418	0.8466431	9.655223
419	1.3092611	9.171736
420	1.6723202	8.839078
421	1.4016762	8.845438
422	1.6471248	8.442199
423	1.526782	7.5090384
424	1.57023	7.2570195
425	2.1427076	8.306156
426	2.233226	8.4537
427	1.6054877	9.096584
428	1.8038284	7.710298
429	1.5013003	8.164106
430	2.5705884	7.5605054
431	2.181859	8.038907
432	1.4176663	9.322795
433	2.2227645	7.243987
434	1.7562411	7.4598746
435	1.5569584	6.5639696
436	1.8952668	7.556833
437	3.4488032	8.107502
438	2.3253667	7.612142
439	1.2768971	8.558499
440	1.6880609	9.145897
441	1.754261	8.759307
442	0.649304	6.891784
443	0.27062592	8.921124
444	0.45210668	9.261607
445	0.97790897	9.310742
446	1.0093688	6.234752
447	0.9308053	6.214376
448	1.2159938	6.144975
449	-0.320147	8.303024
450	1.8892157	6.191071
451	0.5941147	8.304147
452	0.5664204	6.247093
453	0.6561208	5.9196525
454	0.43634626	5.9614673
455	-0.82703316	8.16043
456	0.38337818	9.4042
457	1.0795071	6.969279
458	0.7193564	7.2101626
459	0.13249537	9.639596
460	0.47818074	8.678163
461	0.1999239	6.2258687
462	1.0231866	6.1639023
463	0.7702544	6.9264197
464	0.25282976	7.9635477
465	0.7844714	8.152621
466	-0.4074193	9.057469
467	1.2011297	6.538057
468	-0.15791175	9.978672
469	0.38337934	6.1066346
470	-0.07953224	6.679688
471	0.71187055	10.585474
472	1.057498	6.3962703
473	1.1910968	6.780371
474	0.4503558	9.369403
475	0.3790038	6.551769
476	0.4521614	6.559177
477	0.29367283	8.2101345
478	0.2815689	8.316263
479	-0.0559536	9.04934
480	-0.039061226	7.080152
481	0.8137416	7.0421004
482	0.26119837	6.3320017
483	0.3384973	7.025791
484	1.443142	6.838408
485	0.9516983	6.778139
486	-0.2714968	8.046422
487	0.5367073	8.739592
488	0.71445054	7.542066
489	0.22742334	6.0864034
490	1.5951433	7.5007243
491	0.4663352	9.168091
492	0.86304516	7.119719
493	0.26464358	8.59056
494	1.309059	7.5283904
495	0.5496315	7.782043
496	0.27947047	8.270559
497	0.9697024	9.836656
498	0.6000667	7.5320163
499	0.5491674	6.9595575
500	0.47916463	7.0998797
501	0.616731	7.1160827
502	0.57033414	6.7372355
503	0.40347686	8.813735
504	-0.25352982	10.013278
505	-0.47209993	9.456162
506	-0.12975046	9.50006
507	1.0834044	6.6759744
508	0.65339494	7.174818
509	-0.09517602	7.46894
510	0.42390552	6.1826925
511	1.0942942	8.903755
512	-0.15389916	8.550207
513	0.3569663	8.578956
514	0.592573	9.183956
515	1.1012508	6.614071
516	-0.22895673	9.3283205
517	0.119190656	8.967245
518	1.6728232	6.0088563
519	0.601161	6.944939
520	1.2283591	5.847892
521	1.3826078	6.653564
522	0.6452613	7.21114
523	-0.45961568	8.048412
524	1.0333825	7.5123596
525	1.1089723	6.7754316
526	0.99300647	5.991587
527	0.81268775	6.8199353
528	0.8679722	9.4348135
529	0.50420123	6.1488595
530	0.69261587	6.6209507
531	-0.1239563	8.613075
532	0.30597803	8.711957
533	-0.015097	6.6427517
534	1.5182664	8.027435
535	0.75130284	6.8283935
536	0.90022135	6.9545817
537	0.5939727	6.920921
538	3.5640118	5.9049926
539	1.0185392	7.1945176
540	1.3635929	6.040507
541	0.34126815	6.273763
542	-0.23729262	9.361251
543	0.09347262	7.188825
544	-0.096709706	8.944084
545	-0.3134437	9.369756
546	-0.26623455	9.097166
547	0.3153058	6.253775
548	0.7876757	6.7239194
549	0.3495507	6.4956055
550	-0.20553944	8.732461
551	1.3918344	6.3591156
552	-0.24104398	7.017202
553	0.5268145	6.2137437
554	-0.53062785	7.7884593
555	1.5613903	6.182135
556	0.74361265	6.777091
557	0.93077004	6.8103375
558	0.21985307	6.4469686
559	0.97937274	6.9072537
560	-0.07281134	7.242083
561	0.054237448	7.899091
562	0.20423642	8.244979
563	0.87394667	6.768019
564	-0.21365687	9.053787
565	0.07598653	6.668858
566	0.4993312	7.822477
567	0.9382448	6.1310053
568	1.0731188	8.363115
569	0.045034967	7.8198705
570	-0.09477464	6.633178
571	0.6233643	6.5325446
572	0.25654224	6.3521395
573	0.82698	7.0330815
574	0.73846877	7.4157033
575	-0.14505818	8.979375
576	0.618045	6.869905
577	1.3434776	7.5022793
578	0.68156904	6.344089
579	-0.14290747	9.623702
580	0.5287747	7.530729
581	0.11317553	7.0158296
582	-0.050426997	7.24329
583	0.52076674	6.5123587
584	0.5228042	6.4367614
585	-0.32326594	8.372377
586	0.49598303	8.025613
587	0.7146728	6.597461
588	0.9915955	6.365618
589	1.51278	9.467987
590	0.12366923	6.1847205
591	0.04107865	9.530198
592	0.17080614	7.566803
593	0.43194368	9.233661
594	0.7494602	6.8550973
595	0.3348861	6.127566
596	-0.17039499	8.956425
597	0.034778737	8.16507
598	0.8813399	7.705876
599	0.09724214	7.3305945
600	0.27995637	9.083733
601	-0.21106008	9.112129
602	0.61989236	6.1948023
603	-0.18633708	8.719681
604	0.41867277	8.29775
605	-0.14887813	8.915614
606	0.5073803	8.888814
607	-0.41567788	8.223493
608	0.36950162	7.6563764
609	-0.09746788	8.640058
610	0.93533635	6.286238
611	0.5276306	6.66894
612	0.2522969	6.458599
613	0.6214851	7.2805333
614	-0.2652211	8.973883
615	-0.30452147	7.9908414
616	0.32377067	6.7976108
617	0.32694545	8.820856
618	1.2130951	6.0901227
619	0.45395443	6.959863
620	0.16048804	5.288938
621	-0.36711133	5.7502837
622	0.768458	6.576054
623	-0.10999612	9.008122
624	0.3033047	7.4854345
625	-0.040995874	8.39047
626	-0.17772928	8.982789
627	0.86029506	6.2117834
628	0.35501364	8.427216
629	0.5196702	8.852569
630	1.0686674	6.581384
631	1.8618137	6.3845973
632	-0.07650284	7.190351
633	1.0251677	7.790895
634	0.91007614	6.510341
635	0.7988378	5.7885137
636	0.021990798	6.4095187
637	0.48854735	5.617426
638	0.38190833	9.795289
639	-0.22838375	9.090293
640	0.5817856	6.542464
641	0.15987709	9.159028
642	0.54257554	8.334231
643	1.0049285	8.764573
644	0.6615235	6.6949024
645	0.36960664	6.020591
646	0.23110655	5.8955607
647	0.49498817	6.209445
648	0.94816333	6.982842
649	-0.15663698	8.883327
650	-0.20706102	7.7665553
651	0.8202046	6.4975696
652	1.0229301	9.695111
653	-0.02869109	8.930818
654	-0.070807435	5.96966
655	0.7134818	6.9968944
656	0.63438314	6.776233
657	-0.13044992	7.70428
658	0.030848287	8.443754
659	0.047436498	8.775027
660	-0.32806244	8.182979
661	-0.20919529	6.598146
662	0.045859717	9.464773
663	0.18034223	7.228087
664	0.9102578	6.736752
665	0.771461	6.4535656
666	-0.2789555	8.3938055
667	0.39480445	9.211047
668	0.005990468	6.452085
669	2.3296928	6.1914334
670	-0.049376763	9.050355
671	0.4938672	8.866737
672	-0.54415953	8.512167
673	0.06368365	6.0001893
674	0.7421745	8.539613
675	0.5582563	6.687472
676	1.1463807	6.3524494
677	0.5073261	6.979859
678	0.7042286	7.592327
679	1.0991511	7.603561
680	0.35678175	8.979921
681	0.98930466	8.721875
682	0.6153654	7.1972613
683	0.28505906	8.627685
684	-4.9054265	4.4720926
685	0.40767053	6.4418244
686	0.7076406	7.266211
687	1.1620346	6.7329836
688	-0.051629044	9.350888
689	-0.01671318	6.7801547
690	-0.050261296	8.419264
691	0.7327756	7.9563837
692	1.0393391	6.9539943
693	0.30498317	6.288161
694	0.5824195	6.278611
695	-0.34634414	8.529067
696	0.95498276	6.3991623
697	0.085320435	8.725418
698	1.2484663	6.3369007
699	1.2628781	8.476189
700	0.72074187	8.726075
701	0.71886843	8.758848
702	-0.15731123	9.117497
703	0.07828095	8.878451
704	-0.051391162	8.481166
705	0.046959184	9.199004
706	0.55741525	8.470624
707	0.5656437	8.033983
708	1.5164205	6.9178305
709	0.80453205	6.3651443
710	2.4870565	5.971866
711	0.71274644	8.517323
712	1.3942977	6.6415195
713	0.54954	8.09174
714	-0.18335	7.7815957
715	0.84578294	6.1343045
716	0.42124435	8.933085
717	0.39969411	6.5182953
718	0.29195318	8.269416
719	2.586065	6.4592967
720	0.6396068	6.4085593
721	0.7818516	9.052869
722	0.53597516	6.195868
723	0.37599978	8.810757
724	-0.2564188	8.85853
725	0.38044325	8.627499
726	0.24837294	6.178613
727	0.36638597	8.097252
728	0.67519546	6.1820064
729	0.5977394	6.472876
730	0.5921942	7.323014
731	1.7745547	7.9288354
732	0.6360637	8.733665
733	0.084325515	7.9918885
734	0.06213995	8.720798
735	0.74105346	7.6345773
736	-1.1188859	9.056798
737	0.25299683	8.105939
738	0.068941794	9.730306
739	1.5578946	8.095298
740	0.39418414	7.8422785
741	0.41043523	6.5580025
742	0.5551473	9.032973
743	-1.3010197	8.778979
744	0.1818901	8.826829
745	-0.1286721	8.456015
746	1.2210989	6.5068574
747	0.28477588	8.770917
748	0.5518415	6.325156
749	0.1993598	8.874915
750	-0.2172198	8.687461
751	0.3739099	5.7894387
752	0.6540465	6.5892105
753	0.6675521	5.7941613
754	0.71542287	6.5748534
755	0.754372	7.173835
756	0.6322968	9.440253
757	0.7775023	6.1863604
758	-0.04306815	7.963362
759	1.7798101	6.447701
760	0.68869025	6.151712
761	1.0803347	7.676247
762	0.7159181	6.7403073
763	1.0288931	9.450337
764	1.236477	9.374099
765	0.79306257	6.884465
766	-0.24117067	8.230365
767	-0.09253464	7.900497
768	0.26170245	8.918505
769	0.3403853	9.501608
770	0.49985227	9.276891
771	0.9254934	9.151357
772	0.19291076	7.835502
773	1.2561471	8.295605
774	0.033349715	8.170274
775	-0.30360404	9.504645
776	0.86306596	9.316133
777	0.564362	6.434629
778	1.1168622	7.5359406
779	-0.24210933	9.600464
780	-0.59705925	9.120319
781	1.073856	6.2949576
782	0.3010755	8.853038
783	-0.83472276	9.529983
784	0.6623863	6.843128
785	0.735223	8.154727
786	0.8666402	8.516267
787	-0.7758293	6.108007
788	0.24107316	8.817783
789	1.2746062	6.6860304
790	0.6695954	7.8294873
791	0.7277907	9.149075
792	0.7154455	7.3252406
793	0.051136397	5.9050355
794	-0.045980908	6.478545
795	-0.22482541	9.260186
796	0.049324	7.3987527
797	-2.5980666	-3.3193746
798	-2.4799483	-3.3096185
799	-2.6608086	-3.2135198
800	-2.5529013	-3.338307
801	-2.825484	-3.1549609
802	-2.188977	-3.1224234
803	-2.517833	-3.2163656
804	-2.5181289	-3.2667563
805	-2.1321735	-3.8331301
806	-2.4578674	-3.4046762
807	-2.2264183	-3.4577224
808	-2.494988	-3.333245
809	-2.642552	-3.2735298
810	-2.4510355	-3.2055745
811	-2.617917	-3.0306494
812	-2.5515404	-3.2583191
813	-2.624941	-3.2725155
814	-2.9962583	-3.5482395
815	-2.5130346	-3.2216694
816	-2.1963422	-3.0546556
817	-2.492471	-3.2714236
818	-2.4440174	-3.2274249
819	-2.3604767	-3.3553002
820	-2.5035644	-3.1999934
821	-1.3924214	-5.084205
822	-2.0966468	-3.5118186
823	-2.3774226	-3.385764
824	-2.4654257	-3.2949884
825	-2.6538131	-3.058264
826	-2.493117	-3.3608372
827	-2.6362712	-2.7895238
828	-2.28962	-3.2155154
829	-2.5649378	-3.383043
830	-2.5066159	-3.405722
831	-2.3783374	-3.155069
832	-2.505873	-3.19788
833	-2.5135741	-3.202043
834	-2.4800966	-3.275759
835	-2.4598496	-3.3517005
836	-2.544175	-3.2765458
837	-2.5052295	-3.3749087
838	-2.3681479	-3.1036015
839	-2.482073	-3.2968204
840	-2.4057076	-3.2550714
841	-2.2818437	-3.8690314
842	-2.4228213	-3.363147
843	-2.1838503	-3.2146657
844	-2.4207509	-3.3621135
845	-2.2494085	-3.4913585
846	-2.531083	-3.2801542
847	-2.516764	-3.3896616
848	-2.56402	-3.2654405
849	-2.4735196	-3.212652
850	-2.2917502	-3.447348
851	-2.5613568	-3.1133978
852	-2.539169	-3.088651
853	-2.516105	-3.2821665
854	-1.1741102	-5.0400395
855	-1.845751	-3.6310148
856	-2.069023	-3.9002812
857	-2.5488436	-3.221906
858	-2.222739	-3.723863
859	-3.279171	-4.463888
860	-2.5027199	-3.9303715
861	-2.5622447	-3.5576098
862	-2.5661108	-3.4379687
863	-2.6834126	-3.1471617
864	-2.4775481	-3.2840388
865	-2.5220194	-3.3835068
866	-2.5304358	-3.2213635
867	-2.5454514	-3.387019
868	-2.4416308	-3.3911645
869	-2.4117553	-3.0919645
870	-2.7687685	-3.2679303
871	-2.478803	-3.2490046
872	-2.7053533	-3.2693489
873	-2.429473	-3.2723038
874	-1.9797325	-3.7058504
875	-2.445478	-3.3251708
876	-2.3981438	-3.1864183
877	-2.6664517	-3.1259663
878	-1.8977449	-3.559593
879	-2.401498	-3.1348627
880	-2.5361164	-3.417291
881	-2.579465	-3.3023622
882	-2.4190862	-3.3852007
883	-2.896963	-3.4778655
884	-2.2192028	-3.361225
885	-2.4611752	-3.217718
886	-2.42827	-3.4852726
887	-2.3736117	-3.2285125
888	-2.278343	-3.6682956
889	-2.5273407	-3.2197065
890	-2.4844956	-3.2845175
891	-2.6259933	-3.3815794
892	-2.6267655	-3.474488
893	-2.4153712	-3.4366443
894	-2.3647683	-3.5210044
895	-2.3405411	-3.2177937
896	-2.5750325	-3.1983674
897	-2.7570999	-3.1474507
898	-2.7006402	-3.1242006
899	-2.3129704	-3.7949522
900	-2.7344463	-3.0860436
901	-2.4134727	-3.3685877
902	-2.6043499	-3.2288911
903	-2.6057308	-3.9504683
904	-2.4840672	-3.2831132
905	-2.4789975	-3.3265193
906	-2.4621718	-3.2608516
907	-2.8940344	-3.5153863
908	-2.6567318	-3.2966278
909	-2.4751232	-3.2057445
910	-2.4873815	-3.084068
911	-2.473852	-3.4735644
912	-2.4689248	-3.2731183
913	-2.5228128	-3.3946521
914	-2.6360242	-3.2491198
915	-2.5688024	-3.225648
916	-2.4369144	-3.2988193
917	-2.465259	-3.2739785
918	-2.5677881	-3.3534312
919	-2.4931078	-3.3654397
920	-2.375507	-3.2084687
921	-2.475895	-3.2747161
922	-2.1455634	-3.3078396
923	-2.412803	-3.2872155
924	-2.4901037	-3.2996771
925	-2.507411	-3.2227337
926	-2.6715114	-3.2869785
927	-2.431718	-2.7235503
928	-2.7112205	-3.3263352
929	-2.2101417	-3.3044395
930	-2.5090172	-3.167567
931	-2.2682672	-3.492996
932	-2.5269344	-3.381179
933	-2.2893775	-3.483507
934	-2.4897563	-3.1953294
935	-2.511408	-3.177481
936	-2.5007796	-3.1418815
937	-2.5233464	-3.153161
938	-2.5276916	-3.177239
939	-2.4895859	-3.1878924
940	-2.6268182	-3.3339417
941	-2.5361617	-3.2852972
942	-2.6821535	-3.134606
943	-2.5713727	-3.3371484
944	-2.4114368	-3.4319484
945	-2.2587845	-3.6127748
946	-2.5043118	-3.4281595
947	-2.5410292	-3.37594
948	-2.3086457	-3.369424
949	-2.5416167	-3.3948386
950	-2.5314088	-3.108294
951	-2.371523	-3.1002424
952	-2.5257025	-3.5096438
953	-2.6536283	-3.315916
954	-2.5207381	-3.388282
955	-2.4939706	-3.3313062
956	-2.5635827	-3.1447852
957	-2.294174	-3.5065918
958	-2.6192892	-3.2391346
959	-2.603917	-3.5078948
960	-2.5769012	-3.3158967
961	-2.5404646	-3.2532327
962	-2.6001742	-3.569205
963	-2.5825236	-3.2464018
964	-2.4641764	-3.369467
965	-2.5530725	-3.2696633
966	-2.5747218	-3.1434102
967	-2.468573	-3.2839258
968	-2.3856003	-3.184636
969	-2.470621	-3.3501573
970	-2.4248273	-3.3410141
971	-2.5471644	-3.2060015
972	-2.5301247	-3.1881201
973	-2.3681924	-3.042311
974	-2.5694458	-3.253801
975	-2.5379407	-3.0947618
976	-2.4244921	-3.2346148
977	-2.3417442	-3.2188218
978	-2.3900912	-3.2947857
979	-2.6684093	-3.1709611
980	-1.3147743	-4.268756
981	-2.4139874	-3.0879319
982	-2.475101	-3.287031
983	-2.5900152	-3.08588
984	-2.3993032	-3.2042637
985	-1.8961492	-4.3971343
986	-2.468306	-3.1730092
987	7.698084	2.493522
988	7.9434123	2.4804716
989	8.310484	2.691726
990	8.52462	3.0004961
991	8.518354	2.4488127
992	7.5815625	3.1145725
993	7.803141	3.2949364
994	8.509647	3.0354228
995	7.5263534	3.1488707
996	7.708567	3.4977753
997	8.247097	2.8789473
998	8.24147	3.0251086
999	6.3820405	3.6964855
1000	7.424882	3.3622909
1001	8.409429	3.2571008
1002	8.405952	2.921573
1003	8.266745	3.703984
1004	7.8090363	3.3787208
1005	7.073829	2.3235247
1006	7.956412	1.8236661
1007	8.069807	3.2289174
1008	7.745912	2.162598
1009	8.427594	3.221848
1010	8.492402	2.8301308
1011	7.4512076	2.990834
1012	8.210415	2.8668723
1013	7.8887596	3.1981375
1014	7.1602316	3.5062068
1015	8.548683	3.4192648
1016	8.891292	3.6846642
