	z_coordinate_0	z_coordinate_1
0	-8.556907	-0.5244519
1	-6.1108284	5.975394
2	-2.4282312	-6.291396
3	-8.494606	3.536043
4	-3.5249975	5.114162
5	-8.379551	-2.4711888
6	-12.375925	-6.5099607
7	-11.36208	5.291271
