	log_likelihood
1872	16822.285
1873	16849.707
1874	16729.225
1875	16846.525
1876	16800.598
1877	16739.941
1878	16907.91
1879	16887.176
1880	16711.281
1881	16858.771
1882	16773.402
1883	16706.38
1884	16749.348
1885	16837.59
1886	16817.074
1887	16884.902
1888	16824.8
1889	16603.682
1890	16669.729
1891	16676.66
1892	16777.34
1893	16724.344
1894	16700.178
1895	16781.469
1896	16651.814
1897	16816.896
1898	16893.617
1899	16877.516
1900	16882.502
1901	16484.11
1902	16653.238
1903	16417.367
1904	16797.215
1905	16096.042
1906	16133.206
1907	16733.068
1908	16898.855
1909	16252.404
1910	16787.195
1911	17015.744
1912	16905.682
1913	16981.777
1914	16932.473
1915	17006.277
1916	16774.693
1917	16964.66
1918	17027.137
1919	16968.896
1920	16956.627
1921	16646.121
1922	16826.105
1923	17034.348
1924	17018.52
1925	17066.066
1926	16721.035
1927	16998.277
1928	16817.87
1929	16720.283
1930	16827.025
1931	16878.723
1932	16770.676
1933	17054.738
1934	16449.88
1935	17005.254
1936	16802.723
1937	17002.73
1938	17003.03
1939	17003.707
1940	16770.074
1941	16843.406
1942	16903.535
1943	16955.646
1944	16870.213
1945	16849.309
1946	16958.725
1947	16892.3
1948	16981.756
1949	17072.012
1950	16790.535
1951	16930.26
1952	16825.625
1953	16831.713
1954	16856.67
1955	16982.326
1956	17015.035
1957	16508.436
1958	16679.275
1959	16706.91
1960	16889.084
1961	16850.434
1962	16970.723
1963	16852.09
1964	16890.924
1965	17039.66
1966	16805.129
1967	16852.178
1968	16881.86
1969	16909.062
1970	16370.24
1971	16858.184
1972	17078.922
1973	17049.994
1974	16766.068
1975	17110.293
1976	16967.018
1977	16849.926
1978	16573.562
1979	16811.951
1980	16560.557
1981	16928.025
1982	17014.965
1983	16942.598
1984	16989.309
1985	16996.45
1986	17027.215
1987	16843.262
1988	16567.459
1989	16816.41
1990	16811.941
1991	16707.988
1992	16764.758
1993	16715.271
1994	16783.576
1995	16775.613
1996	16746.89
1997	16833.738
1998	16909.416
1999	16910.566
2000	16476.104
2001	16754.666
2002	16540.145
2003	16892.135
2004	16439.555
2005	16666.887
2006	16847.836
2007	16790.7
2008	16648.535
2009	17070.496
2010	16930.584
2011	16555.621
2012	16806.379
2013	17016.223
2014	16505.705
2015	17066.287
2016	16722.182
2017	17059.47
2018	16948.146
2019	16803.793
2020	17102.285
2021	16884.42
2022	16934.426
2023	16952.783
2024	16556.156
2025	16275.487
2026	16573.363
2027	17022.133
2028	16770.248
2029	16939.203
2030	16942.066
2031	16889.426
2032	16852.723
2033	16951.781
2034	17113.232
2035	16944.322
2036	16393.99
2037	16866.088
2038	16725.4
2039	16850.184
2040	16734.27
2041	16936.998
2042	16115.557
2043	16943.643
2044	16843.553
2045	16877.3
2046	16924.42
2047	17043.809
2048	16963.254
2049	16883.115
2050	16914.744
2051	17084.957
2052	16977.848
2053	16986.053
2054	16556.217
2055	16901.264
2056	16757.18
2057	16465.145
2058	16847.883
2059	16837.9
2060	16853.098
2061	16904.605
2062	16962.863
2063	16114.862
2064	16886.965
2065	16994.95
2066	17060.98
2067	16457.098
2068	16725.574
2069	16911.78
2070	16843.566
2071	17001.037
2072	16888.473
2073	16728.992
2074	16722.576
2075	16919.09
2076	17050.436
2077	16539.863
2078	16937.19
2079	16438.885
2080	16973.766
2081	16453.484
2082	16519.459
2083	16976.572
2084	16735.441
2085	16783.441
2086	17088.465
2087	16855.988
2088	17058.281
2089	16598.988
2090	16755.37
2091	17071.453
2092	16731.754
2093	16922.725
2094	17002.906
2095	17004.84
2096	16528.248
2097	16550.094
2098	17006.855
2099	16081.583
2100	16282.486
2101	16666.564
2102	16565.732
2103	17034.248
2104	16755.11
2105	16005.377
2106	16961.775
2107	16131.033
2108	16761.025
2109	16270.088
2110	16423.537
2111	16928.492
2112	16250.375
2113	16833.537
2114	16738.666
2115	16057.567
2116	16103.572
2117	16737.85
2118	16279.4375
2119	16496.105
2120	16863.484
2121	16841.098
2122	16095.175
2123	16851.762
2124	16432.252
2125	16482.969
2126	16847.822
2127	17006.734
2128	17050.07
2129	16902.838
2130	17078.008
2131	17014.426
2132	16567.043
2133	16610.268
2134	16781.62
2135	16706.605
2136	17019.236
2137	16937.2
2138	16936.418
2139	16550.355
2140	16632.52
2141	16897.426
2142	16772.904
2143	17088.146
2144	16715.174
2145	16883.447
2146	16905.6
2147	16644.453
2148	16665.34
2149	17014.582
2150	16644.285
2151	16284.328
2152	16570.55
2153	16555.934
2154	17008.484
2155	16788.625
2156	16794.473
2157	16911.13
2158	17041.686
2159	16942.7
2160	16787.809
2161	16562.426
2162	16995.531
2163	16749.191
2164	16798.459
2165	16715.645
2166	16151.052
2167	17070.053
2168	16699.004
2169	16720.178
2170	16496.605
2171	16447.854
2172	16722.645
2173	16718.578
2174	17081.49
2175	16647.102
2176	16305.092
2177	16852.334
2178	16571.3
2179	16760.773
2180	16820.025
2181	16467.338
2182	16796.002
2183	16775.895
2184	16919.744
2185	16908.791
2186	16965.973
2187	16644.652
2188	16865.803
2189	16734.033
2190	16596.418
2191	16706.465
2192	16685.934
2193	16689.215
2194	16658.918
2195	16804.223
2196	16978.531
2197	16771.082
2198	16652.75
2199	17050.488
2200	16492.762
2201	17090.078
2202	17078.65
2203	16740.025
2204	16926.316
2205	16584.496
2206	16936.479
2207	16762.504
2208	16846.4
2209	16836.932
2210	16918.016
2211	16700.604
2212	16391.99
2213	16743.445
2214	16961.625
2215	16664.666
2216	16462.26
2217	16794.113
2218	15898.854
2219	16789.38
2220	16914.707
2221	16674.596
2222	16546.137
2223	16243.06
2224	16319.089
2225	16176.5625
2226	16828.525
2227	15823.394
2228	17020.617
2229	16613.152
2230	17010.621
2231	16788.178
2232	16653.002
2233	16884.537
2234	16615.152
2235	16999.23
2236	17062.68
2237	16399.484
2238	16939.586
2239	16686.88
2240	16844.047
2241	16154.916
2242	16628.098
2243	16942.72
2244	16575.043
2245	16638.746
2246	16931.793
2247	16801.969
2248	16986.297
2249	16755.043
2250	16995.607
2251	17092.455
2252	16515.52
2253	16428.668
2254	16907.578
2255	16343.889
2256	16858.6
2257	16829.145
2258	16401.355
2259	16675.139
2260	16725.41
2261	16880.611
2262	17034.797
2263	16604.777
2264	16176.943
2265	16696.781
2266	16375.081
2267	16787.111
2268	16643.168
2269	16241.886
2270	16434.232
2271	16604.465
2272	16344.811
2273	16613.893
2274	16878.953
2275	16509.023
2276	16301.383
2277	16392.457
2278	16729.514
2279	16892.217
2280	16997.785
2281	16702.69
2282	16498.145
2283	16667.361
2284	16835.01
2285	16847.178
2286	16931.604
2287	16661.906
2288	16955.557
2289	16995.959
2290	16887.807
2291	16904.275
2292	15643.391
2293	15674.24
2294	15349.794
2295	16113.436
2296	15539.143
2297	15735.636
2298	15617.802
2299	15263.182
2300	15928.292
2301	15799.456
2302	15506.3125
2303	15695.888
2304	15555.213
2305	15557.338
2306	15675.628
2307	15361.545
2308	16700.625
2309	15399.273
2310	15880.125
2311	15565.412
2312	15565.87
2313	16769.285
2314	15769.143
2315	16408.514
2316	15652.854
2317	15799.481
2318	15735.498
2319	15920.622
2320	15694.347
2321	15634.705
2322	15853.873
2323	15841.753
2324	15729.153
2325	15587.1875
2326	15710.455
2327	16088.217
2328	15684.779
2329	15354.975
2330	15521.427
2331	15649.945
2332	15503.982
2333	15616.424
2334	15235.109
2335	15682.221
2336	16058.838
2337	16458.309
2338	16221.94
2339	16082.716
2340	15694.865
2341	15650.201
2342	15738.943
2343	15331.658
2344	15465.607
2345	15882.521
2346	15810.139
2347	15809.068
2348	15775.477
2349	15535.297
2350	15483.263
2351	16093.042
2352	15568.925
2353	15931.381
2354	15715.45
2355	16116.018
2356	16663.902
2357	15908.091
2358	15579.518
2359	15766.028
2360	16394.107
2361	16411.05
2362	16461.14
2363	15624.516
2364	15706.169
2365	15740.604
2366	15789.178
2367	15651.474
2368	15545.364
2369	15690.62
2370	16095.151
2371	16472.922
2372	15591.01
2373	16527.016
2374	15861.906
2375	16139.058
2376	15558.518
2377	15470.471
2378	15560.807
2379	15921.219
2380	16082.151
2381	15398.597
2382	15547.245
2383	15972.939
2384	15823.589
2385	15624.492
2386	15438.933
2387	15525.74
2388	16064.862
2389	15476.622
2390	15949.536
2391	15802.716
2392	16571.01
2393	15452.433
2394	15344.644
2395	15547.994
2396	15760.359
2397	15388.967
2398	15794.917
2399	15586.75
2400	15723.364
2401	15433.781
2402	15317.065
2403	15297.461
2404	15801.869
2405	15676.273
2406	16058.602
2407	15571.873
2408	15158.846
2409	15660.823
2410	15627.986
2411	15759.831
2412	15369.291
2413	15446.019
2414	15176.315
2415	15680.2705
2416	15590.5625
2417	15612.186
2418	15574.674
2419	15643.659
2420	15580.362
2421	15557.886
2422	16035.112
2423	16071.497
2424	16601.982
2425	15808.336
2426	16020.736
2427	15815.049
2428	15952.581
2429	16055.635
2430	15853.432
2431	15661.558
2432	15920.864
2433	15891.74
2434	15830.016
2435	15813.014
2436	16286.536
2437	16090.769
2438	15937.197
2439	15891.276
2440	15799.928
2441	15579.778
2442	15527.685
2443	15662.734
2444	16057.6045
2445	15875.456
2446	16152.24
2447	16097.276
2448	15620.047
2449	16206.416
2450	15799.248
2451	16563.89
2452	16544.852
2453	15636.409
2454	16023.414
2455	15478.6875
2456	15784.216
2457	15896.969
2458	15678.856
2459	15699.602
2460	15679.166
2461	15840.011
2462	15621.284
2463	15429.3
2464	15828.292
2465	15968.56
2466	15938.971
2467	16097.422
2468	15802.842
2469	15972.787
2470	15977.927
2471	15885.13
2472	15823.939
2473	15763.5
2474	15941.506
2475	15755.693
2476	16003.628
2477	15352.505
2478	15773.398
2479	15650.083
2480	15798.622
2481	15934.963
2482	15899.719
2483	16000.318
2484	15689.166
2485	15914.252
2486	16062.391
2487	16156.869
2488	15665.924
2489	15960.81
2490	15631.086
2491	15398.85
2492	15679.065
2493	15805.81
2494	15712.643
2495	16004.3125
2496	16106.092
2497	15578.5
2498	15764.014
2499	15717.474
2500	16164.112
2501	15605.011
2502	15969.76
2503	15975.193
2504	15876.698
2505	16407.742
2506	15726.701
2507	15691.057
2508	15786.896
2509	15894.724
2510	15894.2
2511	15994.089
2512	15963.045
2513	15723.459
2514	16104.82
2515	15806.484
2516	16105.406
2517	15869.361
2518	15706.834
2519	15754.734
2520	16705.973
2521	15744.76
2522	16028.686
2523	15557.686
2524	15797.722
2525	15858.26
2526	16104.7
2527	16415.83
2528	15696.389
2529	16419.555
2530	15546.963
2531	15816.555
2532	15682.885
2533	15872.62
2534	15814.839
2535	16027.76
2536	16052.705
2537	16113.013
2538	15675.547
2539	16196.919
2540	15681.508
2541	15909.956
2542	16151.537
2543	15641.92
2544	16131.995
2545	15526.205
2546	15862.0
2547	16037.986
2548	15814.086
2549	15904.185
2550	16012.3
2551	16422.5
2552	15760.023
2553	16451.871
2554	15626.307
2555	15985.617
2556	16252.2
2557	15865.045
2558	16561.719
2559	15686.823
2560	15577.689
2561	16144.039
2562	15735.166
2563	15731.856
2564	15920.237
2565	15834.053
2566	15783.053
2567	15993.042
2568	15910.893
2569	16002.042
2570	15770.994
2571	15672.8125
2572	15392.935
2573	15679.115
2574	15811.534
2575	15703.32
2576	15733.994
2577	15334.763
2578	15870.872
2579	15792.752
2580	15801.041
2581	15820.956
2582	15502.831
2583	15552.361
2584	15823.901
2585	15834.589
2586	15662.838
2587	15883.237
2588	15868.37
2589	15765.697
2590	15702.514
2591	16040.006
2592	15761.497
2593	15811.258
2594	15768.141
2595	16366.17
2596	15529.713
2597	16026.588
2598	16030.32
2599	16081.279
2600	16118.5625
2601	16846.22
2602	16707.223
2603	16887.057
2604	16501.379
2605	16530.355
2606	16812.49
2607	16646.582
2608	16961.229
2609	16967.643
2610	16764.238
2611	16805.162
2612	16921.666
2613	16713.344
2614	16812.803
2615	16847.613
2616	16613.113
2617	16784.426
2618	16724.37
2619	16968.562
2620	16866.271
2621	16536.812
2622	16544.69
2623	16993.521
2624	16650.785
2625	16939.557
2626	16736.412
2627	16861.36
2628	16929.115
2629	16466.732
2630	16557.645
2631	16869.598
2632	16532.895
2633	16916.643
2634	16673.863
2635	16736.053
2636	16885.32
2637	16979.863
2638	16619.45
2639	16810.75
2640	16625.266
2641	16447.7
2642	16919.576
2643	16861.396
2644	16834.74
2645	16701.861
2646	16364.025
2647	16682.307
2648	16821.193
2649	16749.865
2650	16737.795
2651	16749.09
2652	16533.307
2653	16954.805
2654	16753.049
2655	16859.504
2656	16965.488
2657	16845.926
2658	16957.998
2659	16473.36
2660	16571.094
2661	16949.71
2662	16919.316
2663	16898.535
2664	16699.336
2665	16823.527
2666	16690.275
2667	16764.516
2668	16768.043
2669	16590.201
2670	16970.512
2671	16904.494
2672	16496.707
2673	16920.488
2674	16601.082
2675	16766.285
2676	16370.763
2677	16831.814
2678	16713.555
2679	16713.264
2680	16718.604
2681	16547.078
2682	16916.521
2683	16740.87
2684	16569.172
2685	16840.193
2686	16814.098
2687	16946.332
2688	16771.219
2689	16997.262
2690	16940.88
2691	16779.45
2692	16813.494
2693	16917.92
2694	16873.918
2695	16970.541
2696	16630.244
2697	16833.543
2698	16582.02
2699	16862.826
2700	16793.828
2701	17032.84
2702	16967.736
2703	16474.008
2704	16752.514
2705	16446.5
2706	16970.965
2707	17011.193
2708	16702.316
2709	16530.385
2710	16694.666
2711	17046.693
2712	16878.6
2713	16800.611
2714	17026.281
2715	16908.467
2716	16991.902
2717	16766.209
2718	16992.191
2719	16511.941
2720	16921.568
2721	16230.4
2722	17008.256
2723	16759.213
2724	16821.355
2725	16584.756
2726	16754.322
2727	16833.65
2728	16580.902
2729	16894.297
2730	16528.377
2731	16231.881
2732	16505.666
2733	16552.746
2734	16575.426
2735	16329.3545
2736	16232.167
2737	16434.262
2738	16371.394
2739	16446.498
2740	16536.941
2741	15706.917
2742	16777.49
2743	16733.977
2744	16822.717
2745	16595.848
2746	16794.955
2747	16405.523
2748	16629.541
2749	16659.027
2750	16951.025
2751	16899.967
2752	16869.004
2753	16894.35
2754	16650.29
2755	16790.246
2756	16574.682
2757	16817.143
2758	16896.174
2759	16919.137
2760	16539.967
2761	16891.2
2762	16900.16
2763	16815.244
2764	16663.688
2765	16933.254
2766	16419.871
2767	16766.846
2768	15865.867
2769	16463.172
2770	16614.043
2771	16470.867
2772	17010.906
2773	15994.503
2774	16462.8
2775	16562.629
2776	16227.245
2777	15994.701
2778	17041.742
2779	16446.896
2780	16549.562
2781	16864.459
2782	16522.09
2783	16472.477
2784	16860.754
2785	16456.5
2786	16947.787
2787	16660.725
2788	16828.484
2789	17066.691
2790	16784.385
2791	16787.273
2792	16324.958
2793	16654.799
2794	16728.182
2795	16408.863
2796	17025.496
2797	16555.848
2798	16316.739
2799	16642.49
2800	16676.582
2801	16484.605
2802	16505.707
2803	16855.523
2804	16503.965
2805	16526.809
2806	16421.402
2807	16533.928
2808	16842.152
2809	16351.932
2810	16728.406
2811	16535.402
2812	16321.672
2813	16783.02
2814	16594.918
2815	16898.072
2816	16153.856
2817	16094.88
2818	16989.438
2819	16945.672
2820	16916.457
2821	16734.684
2822	16219.974
2823	16751.615
2824	16520.598
2825	16597.04
2826	16880.934
2827	16066.719
2828	16511.57
2829	16088.471
2830	16914.69
2831	16696.363
2832	16939.65
2833	16484.738
2834	16780.729
2835	16205.893
2836	16562.053
2837	16983.527
2838	16505.836
2839	17046.945
2840	16648.693
2841	16796.84
2842	16956.734
2843	16311.787
2844	16498.285
2845	15986.1455
2846	16877.156
2847	16595.383
2848	16353.494
2849	16207.295
2850	16519.602
2851	16815.828
2852	16007.844
2853	16923.914
2854	16502.334
2855	16351.541
2856	16898.834
2857	17031.45
2858	16705.812
2859	16094.489
2860	15899.128
2861	16425.16
2862	16172.711
2863	16552.475
2864	16160.342
2865	16179.778
2866	15922.784
2867	16778.375
2868	15922.755
2869	15814.783
2870	16028.166
2871	16931.31
2872	16083.529
2873	16286.115
2874	15405.362
2875	16599.227
2876	16454.244
2877	16136.144
2878	16481.908
2879	16487.904
2880	16751.465
2881	16693.324
2882	16602.854
2883	16900.254
2884	16970.809
2885	16890.74
2886	16616.025
2887	16976.066
2888	16779.535
2889	17011.834
2890	16707.611
2891	16761.398
2892	16931.473
2893	16868.32
2894	16946.162
2895	16532.527
2896	16735.762
2897	16873.168
2898	16853.004
2899	16212.948
2900	16895.121
2901	16695.56
2902	16107.239
2903	17031.816
2904	16870.432
2905	17022.342
2906	17027.809
2907	16549.254
2908	17074.957
2909	16824.77
2910	17027.916
2911	16799.688
2912	17053.953
2913	16485.387
2914	16235.628
2915	16136.591
2916	16731.502
2917	16133.539
2918	16615.256
2919	16903.473
2920	16770.65
2921	17021.73
2922	16842.363
2923	16244.492
2924	16745.297
2925	16574.979
2926	16438.773
2927	16071.3
2928	16676.922
2929	16741.137
2930	16959.488
2931	16815.254
2932	16286.322
2933	16616.014
2934	15977.139
2935	16906.732
2936	16744.625
2937	16992.547
2938	16746.543
2939	16459.527
2940	17033.287
2941	16851.33
2942	16977.105
2943	16701.875
2944	16821.191
2945	16735.799
2946	17031.666
2947	16360.722
2948	16907.588
2949	16563.182
2950	16814.562
2951	16637.652
2952	16948.488
2953	16704.021
2954	16934.996
2955	16714.887
2956	16876.746
2957	16435.15
2958	17015.646
2959	16512.312
2960	16691.902
2961	16551.148
2962	16659.574
2963	16970.105
2964	16281.183
2965	16734.172
2966	17003.28
2967	16835.285
2968	16633.598
2969	16786.98
2970	16871.338
2971	17031.219
2972	16057.597
2973	16453.004
2974	16746.578
2975	17045.44
2976	16953.201
2977	16972.588
2978	17062.477
2979	16332.0
2980	16596.72
2981	16928.73
2982	16206.56
2983	16819.168
2984	16605.176
2985	16618.8
2986	16086.526
2987	16841.738
2988	16690.244
2989	16954.297
2990	16737.39
2991	16334.224
2992	17038.91
2993	16646.443
2994	16286.401
2995	16592.168
2996	16765.42
2997	16595.982
2998	16359.972
2999	16905.361
3000	16264.356
3001	16707.146
3002	16902.043
3003	16679.215
3004	17068.186
3005	16683.422
3006	16976.676
3007	17076.002
3008	17045.713
3009	16875.96
3010	17055.52
3011	16612.723
3012	16393.863
3013	16570.584
3014	16767.074
3015	16823.059
3016	17038.371
3017	17010.12
3018	16052.747
3019	16662.389
3020	16577.469
3021	16481.516
3022	16957.21
3023	16657.002
3024	16430.379
3025	17082.422
3026	16997.559
3027	16544.543
3028	16724.307
3029	16386.379
3030	16739.87
3031	16686.879
3032	16593.12
3033	16262.572
3034	16894.965
3035	16851.883
3036	16422.012
3037	16380.453
3038	16845.15
3039	17053.918
3040	16712.043
3041	16775.994
3042	16332.722
3043	16644.59
3044	16686.613
3045	17005.207
3046	16892.393
3047	16138.486
3048	16426.938
3049	17068.072
3050	16991.865
3051	16595.137
3052	17052.082
3053	16505.879
3054	16547.934
3055	16757.02
3056	16914.076
3057	16995.953
3058	16112.172
3059	16936.568
3060	16058.753
3061	16721.656
3062	16701.7
3063	16993.709
3064	16925.246
3065	16540.896
3066	16925.797
3067	16293.948
3068	16836.402
3069	16498.273
3070	16669.576
3071	16931.188
3072	16525.406
3073	16859.875
3074	16163.519
3075	16564.457
3076	16438.215
3077	16845.713
3078	16893.406
3079	16881.086
3080	17024.816
3081	16066.208
3082	16640.514
3083	16450.514
3084	16862.625
3085	16706.422
3086	16723.05
3087	16522.797
3088	16899.568
3089	16295.875
3090	16983.855
3091	16883.846
3092	16576.168
3093	16365.869
3094	16801.877
3095	16972.363
3096	16761.744
3097	16443.516
3098	15927.464
3099	16581.852
3100	16454.344
3101	16918.855
3102	16818.115
3103	16021.127
3104	16695.828
3105	16213.225
3106	16509.738
3107	16529.902
3108	16632.193
3109	16087.031
3110	16397.42
3111	16705.875
3112	16402.37
3113	16978.824
3114	16760.621
3115	16293.053
3116	16408.324
3117	16567.678
3118	17027.121
3119	15586.01
3120	15621.5
3121	16010.175
3122	16647.47
3123	16767.836
3124	16523.52
3125	16617.352
3126	16738.217
3127	16967.9
3128	16722.312
3129	16721.191
3130	16937.88
3131	16973.992
3132	16820.312
3133	16688.914
3134	16709.035
3135	16974.854
3136	17002.348
3137	16496.324
3138	16391.52
3139	16853.178
3140	16732.55
3141	16640.238
3142	16839.68
3143	16924.113
3144	16477.395
3145	16563.65
3146	16753.646
3147	16736.355
3148	16365.391
3149	16160.361
3150	17044.328
3151	16549.938
3152	16878.385
3153	17062.244
3154	16653.482
3155	16726.244
3156	16967.713
3157	16477.707
3158	16507.2
3159	16873.855
3160	16861.906
3161	17053.012
3162	16837.184
3163	16837.887
3164	16607.42
3165	16624.73
3166	16499.014
3167	16544.656
3168	16594.89
3169	16399.064
3170	16819.248
3171	16610.053
3172	16382.825
3173	16765.611
3174	16180.283
3175	16931.953
3176	17103.338
3177	17099.324
3178	16771.242
3179	16318.269
3180	16851.395
3181	16987.184
3182	16668.3
3183	16238.19
3184	16434.39
3185	16246.234
3186	16944.715
3187	16653.088
3188	16735.947
3189	16312.067
3190	16912.938
3191	16381.186
3192	16920.322
3193	16795.8
3194	16428.467
3195	16724.402
3196	16596.926
3197	16293.346
3198	16244.245
3199	16715.578
3200	16614.375
3201	16663.855
3202	16586.455
3203	16295.959
3204	16824.215
3205	16280.658
3206	16601.229
3207	16677.15
3208	16140.805
3209	16701.312
3210	16845.309
3211	16828.553
3212	16334.604
3213	17044.785
3214	16552.705
3215	17091.053
3216	15987.339
3217	17071.443
3218	16362.967
3219	16851.662
3220	16600.053
3221	16695.502
3222	16700.836
3223	16962.217
3224	16693.535
3225	16705.932
3226	16138.222
3227	17023.982
3228	16675.164
3229	16174.889
3230	16072.433
3231	17067.812
3232	16243.93
3233	16552.13
3234	16325.896
3235	16748.156
3236	16579.896
3237	16288.065
3238	16702.572
3239	16530.795
3240	16392.646
3241	16869.969
3242	16283.781
3243	15962.763
3244	16766.662
3245	16601.791
3246	16792.107
3247	17033.81
3248	16546.63
3249	16615.562
3250	16424.273
3251	16225.326
3252	16691.062
3253	16625.99
3254	16493.348
3255	16630.236
3256	16559.215
3257	16251.151
3258	16606.998
3259	16995.44
3260	16571.277
3261	17110.984
3262	16351.373
3263	16088.455
3264	16724.363
3265	16687.168
3266	16697.27
3267	16816.389
3268	16344.799
3269	16842.0
3270	16686.457
3271	17043.008
3272	16788.428
3273	17033.18
3274	16532.803
3275	17021.113
3276	17009.66
3277	16753.55
3278	16714.662
3279	16707.162
3280	16733.46
3281	16764.49
3282	17052.57
3283	16745.344
3284	16458.072
3285	16830.797
3286	17068.035
3287	16903.004
3288	16440.033
3289	16869.182
3290	16886.934
3291	16854.953
3292	16630.283
3293	16861.559
3294	16758.865
3295	16693.043
3296	16297.677
3297	16747.496
3298	17095.602
3299	16592.75
3300	16813.275
3301	16939.082
3302	16888.605
3303	17018.842
3304	16650.33
3305	16828.51
3306	16868.074
3307	16577.734
3308	17050.93
3309	16842.332
3310	16564.889
3311	16553.662
3312	16829.83
3313	16758.234
3314	16667.217
3315	16515.25
3316	16967.863
3317	16915.074
3318	16584.371
3319	16904.043
3320	16852.506
3321	16943.719
3322	16315.24
3323	16940.332
3324	16758.4
3325	16716.58
3326	16733.66
3327	16771.852
3328	16878.23
3329	16829.578
3330	17057.879
3331	16632.725
3332	16957.502
3333	16430.293
3334	16944.965
3335	16722.082
3336	16862.258
3337	16873.434
3338	16891.312
3339	16182.935
3340	17000.652
3341	16757.902
3342	17078.207
3343	16737.816
3344	16835.848
3345	16513.064
3346	16129.247
3347	16907.574
3348	16941.451
3349	16748.506
3350	16649.81
3351	16973.74
3352	16370.318
3353	16816.287
3354	16673.285
3355	17079.574
3356	16858.58
3357	16904.95
3358	16932.465
3359	16990.979
3360	17044.531
3361	16930.762
3362	16911.887
3363	16703.225
3364	16375.9375
3365	16418.025
3366	17063.656
3367	16875.506
3368	16726.041
3369	17035.135
3370	17012.566
3371	17052.879
3372	16732.627
3373	16314.664
3374	16858.105
3375	16672.541
3376	16464.979
3377	16955.139
3378	16520.098
3379	16640.986
3380	16207.388
3381	16944.236
3382	16526.695
3383	16677.037
3384	16991.344
3385	16646.578
3386	16730.352
3387	17015.4
3388	16515.305
3389	16912.729
3390	16900.404
3391	17010.451
3392	16824.246
3393	16404.232
3394	16964.686
3395	16964.443
3396	16881.4
3397	17056.115
3398	16661.48
3399	17009.572
3400	17084.047
3401	16636.34
3402	16952.81
3403	16652.686
3404	16639.734
3405	16657.965
3406	16266.575
3407	16529.01
3408	15970.506
3409	16560.543
3410	16471.908
3411	16225.068
3412	16118.664
3413	16224.6455
3414	16288.016
3415	15625.589
3416	16918.37
3417	16359.341
3418	16619.348
3419	16415.582
3420	15967.283
3421	16176.2
3422	15785.109
3423	15882.474
3424	16687.2
3425	16532.861
3426	16340.135
3427	16942.996
3428	16634.014
3429	16188.719
3430	16356.061
3431	16816.707
3432	15925.339
3433	16417.469
3434	16476.969
3435	15803.963
3436	16505.615
3437	16638.229
3438	16080.289
3439	16188.588
3440	16817.566
3441	15938.154
3442	16021.334
3443	16287.867
3444	15732.967
3445	15786.703
3446	16172.206
3447	16270.565
3448	15980.144
3449	16175.5205
3450	16159.908
3451	16115.747
3452	15851.365
3453	15860.287
3454	16263.042
3455	15976.989
3456	16166.386
3457	16007.403
3458	16105.273
3459	15941.9375
3460	16193.997
3461	16669.15
3462	15706.528
3463	15821.237
3464	15937.541
3465	15985.766
3466	16053.158
3467	15983.653
3468	16342.814
3469	16552.514
3470	16364.372
3471	16434.354
3472	16286.87
3473	16697.777
3474	16663.244
3475	16100.346
3476	16177.193
3477	16300.716
3478	16073.4375
3479	15785.705
3480	16714.957
3481	15869.6
3482	16438.242
3483	16630.754
3484	15875.533
3485	15597.139
3486	16643.113
3487	15708.104
3488	16195.291
3489	16083.745
3490	16177.549
3491	16112.206
3492	16393.203
3493	16363.414
3494	16888.098
3495	16960.773
3496	16354.761
3497	16573.59
3498	16744.34
3499	17027.229
3500	17001.203
3501	16809.598
3502	16630.027
3503	16487.447
3504	16555.744
3505	16405.215
3506	16745.754
3507	16652.27
3508	16918.816
3509	16853.645
3510	16831.736
3511	16636.662
3512	15998.716
3513	16791.23
3514	16833.277
3515	16611.715
3516	16574.402
3517	16488.65
3518	16966.482
3519	17059.23
3520	16757.957
3521	16743.037
3522	16834.91
3523	16748.025
3524	16790.062
3525	16727.7
3526	16875.934
3527	16642.754
3528	16862.418
3529	16905.592
3530	16883.271
3531	16976.797
3532	16521.76
3533	16580.627
3534	16892.84
3535	16656.91
3536	16195.359
3537	16868.262
3538	16876.63
3539	16636.512
3540	16130.578
3541	16695.62
3542	16790.895
3543	16773.29
3544	16953.717
3545	16753.885
3546	16926.24
3547	16791.123
3548	16461.053
3549	16598.453
3550	16278.346
3551	16184.081
3552	16907.871
3553	16278.714
3554	16953.541
3555	16841.393
3556	16923.256
3557	16878.928
3558	16092.472
3559	16544.17
3560	16581.771
3561	16747.006
3562	16874.514
3563	16497.176
3564	16512.316
3565	16511.965
3566	16559.775
3567	16417.564
3568	16457.426
3569	16653.672
3570	16479.707
3571	15696.498
3572	16275.373
3573	16728.637
3574	16903.305
3575	16619.193
3576	16975.2
3577	16122.689
3578	16112.541
3579	16935.447
3580	16412.375
3581	16875.527
3582	16841.564
3583	16666.021
3584	16930.87
3585	16854.758
3586	16740.902
3587	16747.678
3588	16773.275
3589	16919.543
3590	16772.443
3591	16728.645
3592	16699.66
3593	16578.85
3594	16531.191
3595	16786.773
3596	16549.79
3597	16869.824
3598	16806.639
3599	16855.629
3600	16790.176
3601	16844.012
3602	16802.668
3603	16777.629
3604	16672.016
3605	16556.684
3606	16805.168
3607	16537.492
3608	16435.652
3609	16670.684
3610	16596.453
3611	16606.293
3612	16564.133
3613	16610.348
3614	16795.879
3615	16799.812
3616	16567.422
3617	16742.074
