	z_coordinate_0	z_coordinate_1
0	15.027686	-3.4628036
1	2.222354	0.8842295
2	10.942338	9.414891
3	4.754361	-7.6424003
4	5.321744	6.2426944
5	12.714471	1.9909911
6	15.388628	5.4799027
7	2.4610536	-10.102957
